Bolide Detection Notification: 2014-062

At 15:00:21 UT on 03 Mar 2014, sensors aboard U. S. Government satellites recorded
the flash signature of a large meteoroid entry into the atmosphere. Location of the
flash was Lat 29.1S, Lon 94.9W.

Based upon the visible-light intensity-time signature, peak brightness of the flash
was determined to be approximately 6.51e+10 watts/steradian, and total radiated flash
energy 9.80e+10 joules (6000K blackbody model).

Columns: time, intensity (w/sr)
Intensity=[(-0.800,  1.18e+08),
           (-0.797,  1.71e+09),
           (-0.793,  6.54e+08),
           (-0.790,  1.08e+09),
           (-0.786, -1.37e+09),
           (-0.783,  2.73e+08),
           (-0.780,  8.64e+08),
           (-0.776, -2.01e+08),
           (-0.773, -2.90e+08),
           (-0.770, -6.60e+07),
           (-0.766, -5.60e+08),
           (-0.763, -5.26e+08),
           (-0.759,  9.37e+08),
           (-0.756, -2.54e+08),
           (-0.753,  8.73e+08),
           (-0.749,  1.96e+08),
           (-0.743,  7.52e+08),
           (-0.739,  8.74e+08),
           (-0.736, -1.23e+09),
           (-0.732,  6.80e+08),
           (-0.729,  4.41e+06),
           (-0.726, -2.57e+08),
           (-0.722, -1.12e+09),
           (-0.719, -2.86e+09),
           (-0.716,  1.63e+09),
           (-0.712,  1.31e+09),
           (-0.709, -1.15e+09),
           (-0.705,  8.60e+08),
           (-0.702,  2.80e+08),
           (-0.699, -4.45e+07),
           (-0.695,  2.56e+09),
           (-0.692,  1.76e+09),
           (-0.689,  1.72e+09),
           (-0.685, -6.05e+08),
           (-0.682,  2.29e+09),
           (-0.678,  3.46e+08),
           (-0.675,  9.58e+07),
           (-0.672, -1.45e+09),
           (-0.668, -1.88e+08),
           (-0.665, -7.60e+08),
           (-0.662,  1.87e+09),
           (-0.658, -6.96e+08),
           (-0.655,  2.57e+09),
           (-0.651,  8.32e+07),
           (-0.648, -4.31e+08),
           (-0.645, -5.11e+07),
           (-0.641, -8.10e+08),
           (-0.638, -2.63e+09),
           (-0.635,  1.14e+09),
           (-0.628, -1.33e+09),
           (-0.624,  6.54e+07),
           (-0.621, -6.44e+08),
           (-0.618, -9.42e+08),
           (-0.614, -1.22e+07),
           (-0.611,  3.77e+08),
           (-0.608, -6.00e+08),
           (-0.604,  1.74e+09),
           (-0.601,  1.32e+09),
           (-0.597,  1.77e+09),
           (-0.594, -8.15e+08),
           (-0.591,  2.93e+09),
           (-0.587,  3.01e+09),
           (-0.584,  1.26e+08),
           (-0.581, -2.94e+08),
           (-0.577, -8.77e+08),
           (-0.574,  2.35e+08),
           (-0.570, -2.89e+08),
           (-0.567,  1.53e+09),
           (-0.564, -2.80e+07),
           (-0.560, -1.00e+09),
           (-0.557,  3.34e+08),
           (-0.553,  1.21e+09),
           (-0.550, -1.50e+09),
           (-0.547, -1.41e+09),
           (-0.543,  2.79e+07),
           (-0.540,  7.95e+08),
           (-0.537,  8.63e+08),
           (-0.533, -2.61e+08),
           (-0.530,  1.25e+08),
           (-0.527, -4.68e+08),
           (-0.523, -1.18e+09),
           (-0.520, -1.57e+09),
           (-0.516, -1.25e+09),
           (-0.513, -1.68e+09),
           (-0.506,  6.60e+08),
           (-0.503, -4.36e+08),
           (-0.500, -2.02e+09),
           (-0.496, -1.41e+09),
           (-0.493,  4.07e+08),
           (-0.489,  1.91e+09),
           (-0.486,  1.94e+09),
           (-0.483, -4.07e+08),
           (-0.479, -5.07e+07),
           (-0.476,  1.19e+07),
           (-0.473, -1.18e+09),
           (-0.469, -7.49e+08),
           (-0.466,  1.44e+09),
           (-0.462, -1.43e+09),
           (-0.459, -9.65e+08),
           (-0.456, -1.43e+09),
           (-0.452, -1.56e+09),
           (-0.449,  8.39e+08),
           (-0.446, -9.29e+08),
           (-0.442, -1.61e+08),
           (-0.439, -2.55e+09),
           (-0.435,  3.88e+08),
           (-0.432,  1.34e+09),
           (-0.429, -9.88e+08),
           (-0.422,  1.84e+08),
           (-0.415, -1.12e+09),
           (-0.412, -3.55e+08),
           (-0.408, -1.47e+09),
           (-0.405, -1.48e+09),
           (-0.402, -2.03e+09),
           (-0.398, -1.77e+09),
           (-0.395, -7.10e+08),
           (-0.392, -1.62e+09),
           (-0.388, -1.31e+09),
           (-0.385, -2.65e+09),
           (-0.381, -9.32e+08),
           (-0.378, -2.45e+08),
           (-0.375, -1.44e+09),
           (-0.371, -4.57e+08),
           (-0.368, -2.34e+09),
           (-0.365, -1.53e+07),
           (-0.361,  1.75e+09),
           (-0.358,  1.46e+08),
           (-0.354,  1.32e+08),
           (-0.351, -7.03e+08),
           (-0.348,  3.64e+08),
           (-0.344, -1.71e+09),
           (-0.341,  3.73e+07),
           (-0.338,  3.21e+08),
           (-0.334,  9.47e+08),
           (-0.331, -1.42e+09),
           (-0.327, -2.56e+08),
           (-0.324, -6.37e+08),
           (-0.321,  5.88e+08),
           (-0.317, -9.88e+08),
           (-0.314,  4.84e+08),
           (-0.310,  7.92e+07),
           (-0.307,  3.42e+08),
           (-0.304, -2.91e+09),
           (-0.300, -4.69e+08),
           (-0.297, -1.62e+09),
           (-0.294, -2.40e+09),
           (-0.290, -1.92e+09),
           (-0.287,  2.50e+08),
           (-0.284, -1.92e+09),
           (-0.280, -2.54e+09),
           (-0.277,  1.20e+09),
           (-0.273, -3.83e+08),
           (-0.270, -9.96e+08),
           (-0.267, -8.82e+08),
           (-0.263, -1.50e+09),
           (-0.260, -2.67e+08),
           (-0.257, -1.67e+09),
           (-0.253, -2.18e+09),
           (-0.250,  9.09e+08),
           (-0.246,  1.81e+08),
           (-0.243, -1.88e+09),
           (-0.240, -7.71e+08),
           (-0.236, -3.00e+09),
           (-0.233, -1.46e+09),
           (-0.230, -1.02e+09),
           (-0.226, -4.44e+08),
           (-0.223, -5.87e+07),
           (-0.219, -2.20e+09),
           (-0.213,  1.31e+09),
           (-0.209, -2.18e+08),
           (-0.206, -1.65e+08),
           (-0.203, -1.40e+09),
           (-0.199, -1.22e+09),
           (-0.196, -1.95e+08),
           (-0.192, -2.10e+09),
           (-0.189, -1.47e+09),
           (-0.186, -2.05e+09),
           (-0.182, -1.79e+09),
           (-0.179,  6.13e+08),
           (-0.175, -1.64e+09),
           (-0.172, -1.62e+09),
           (-0.169, -1.90e+09),
           (-0.165, -1.71e+09),
           (-0.162, -2.74e+09),
           (-0.159, -1.76e+09),
           (-0.155, -1.02e+09),
           (-0.152, -2.30e+09),
           (-0.149, -5.29e+08),
           (-0.145, -7.52e+08),
           (-0.142, -1.07e+09),
           (-0.138, -1.78e+09),
           (-0.135,  3.36e+08),
           (-0.132, -2.03e+09),
           (-0.128, -1.54e+09),
           (-0.125,  1.24e+09),
           (-0.122, -3.37e+07),
           (-0.118, -5.58e+08),
           (-0.115,  5.01e+08),
           (-0.111, -7.91e+08),
           (-0.108, -9.42e+08),
           (-0.105, -6.00e+08),
           (-0.101, -7.21e+08),
           (-0.098, -9.04e+08),
           (-0.095, -3.16e+09),
           (-0.091,  6.58e+08),
           (-0.088, -1.56e+09),
           (-0.084, -1.19e+09),
           (-0.081, -2.66e+09),
           (-0.074,  3.26e+09),
           (-0.071, -2.76e+09),
           (-0.068, -1.13e+09),
           (-0.064, -2.52e+09),
           (-0.061,  1.57e+09),
           (-0.057, -1.04e+09),
           (-0.054,  8.76e+08),
           (-0.051, -8.92e+08),
           (-0.047, -7.51e+08),
           (-0.044, -2.64e+09),
           (-0.037,  2.23e+08),
           (-0.034, -1.36e+09),
           (-0.024,  2.27e+08),
           (-0.020,  7.43e+07),
           (-0.017, -9.66e+08),
           (-0.014, -1.52e+09),
           (-0.010,  1.79e+09),
           (-0.007,  1.31e+09),
           (-0.003,  5.38e+09),
           ( 0.000,  7.78e+09),
           ( 0.003,  1.38e+10),
           ( 0.007,  1.80e+10),
           ( 0.010,  1.98e+10),
           ( 0.013,  2.61e+10),
           ( 0.017,  3.55e+10),
           ( 0.020,  3.80e+10),
           ( 0.024,  2.99e+10),
           ( 0.027,  2.93e+10),
           ( 0.030,  2.58e+10),
           ( 0.034,  2.07e+10),
           ( 0.040,  1.62e+10),
           ( 0.044,  1.70e+10),
           ( 0.047,  1.89e+10),
           ( 0.051,  1.88e+10),
           ( 0.061,  4.92e+10),
           ( 0.064,  5.29e+10),
           ( 0.071,  6.51e+10),
           ( 0.074,  6.26e+10),
           ( 0.078,  5.48e+10),
           ( 0.081,  5.86e+10),
           ( 0.084,  5.17e+10),
           ( 0.088,  5.25e+10),
           ( 0.091,  6.21e+10),
           ( 0.094,  6.19e+10),
           ( 0.098,  4.61e+10),
           ( 0.105,  2.97e+10),
           ( 0.108,  2.71e+10),
           ( 0.111,  2.39e+10),
           ( 0.115,  2.14e+10),
           ( 0.118,  2.07e+10),
           ( 0.121,  1.78e+10),
           ( 0.125,  1.64e+10),
           ( 0.128,  1.66e+10),
           ( 0.132,  1.65e+10),
           ( 0.135,  1.66e+10),
           ( 0.138,  1.46e+10),
           ( 0.142,  1.57e+10),
           ( 0.145,  1.27e+10),
           ( 0.152,  1.63e+10),
           ( 0.155,  1.32e+10),
           ( 0.159,  1.42e+10),
           ( 0.162,  1.19e+10),
           ( 0.165,  1.08e+10),
           ( 0.169,  1.41e+10),
           ( 0.172,  1.40e+10),
           ( 0.175,  1.44e+10),
           ( 0.179,  1.38e+10),
           ( 0.186,  1.12e+10),
           ( 0.189,  1.28e+10),
           ( 0.192,  1.34e+10),
           ( 0.196,  1.20e+10),
           ( 0.199,  1.10e+10),
           ( 0.202,  1.33e+10),
           ( 0.206,  1.07e+10),
           ( 0.209,  1.02e+10),
           ( 0.213,  8.60e+09),
           ( 0.216,  8.41e+09),
           ( 0.219,  1.14e+10),
           ( 0.223,  9.19e+09),
           ( 0.226,  1.09e+10),
           ( 0.229,  7.89e+09),
           ( 0.233,  1.02e+10),
           ( 0.236,  1.10e+10),
           ( 0.240,  1.00e+10),
           ( 0.243,  9.50e+09),
           ( 0.246,  7.24e+09),
           ( 0.250,  9.31e+09),
           ( 0.253,  7.65e+09),
           ( 0.256,  8.07e+09),
           ( 0.260,  7.88e+09),
           ( 0.263,  9.66e+09),
           ( 0.267,  8.13e+09),
           ( 0.270,  9.80e+09),
           ( 0.273,  8.60e+09),
           ( 0.280,  9.85e+09),
           ( 0.283,  9.41e+09),
           ( 0.287,  9.42e+09),
           ( 0.290,  6.46e+09),
           ( 0.294,  8.49e+09),
           ( 0.297,  6.23e+09),
           ( 0.300,  6.12e+09),
           ( 0.304,  6.98e+09),
           ( 0.307,  4.54e+09),
           ( 0.310,  5.39e+09),
           ( 0.317,  6.67e+09),
           ( 0.321,  8.81e+09),
           ( 0.327,  4.84e+09),
           ( 0.331,  6.39e+09),
           ( 0.334,  5.55e+09),
           ( 0.337,  5.75e+09),
           ( 0.341,  6.43e+09),
           ( 0.344,  4.37e+09),
           ( 0.348,  5.89e+09),
           ( 0.351,  6.05e+09),
           ( 0.354,  6.91e+09),
           ( 0.358,  8.57e+09),
           ( 0.361,  8.63e+09),
           ( 0.364,  1.34e+10),
           ( 0.368,  1.21e+10),
           ( 0.371,  1.40e+10),
           ( 0.375,  9.20e+09),
           ( 0.378,  9.40e+09),
           ( 0.381,  7.39e+09),
           ( 0.385,  7.58e+09),
           ( 0.388,  7.91e+09),
           ( 0.391,  6.25e+09),
           ( 0.395,  9.32e+09),
           ( 0.398,  7.58e+09),
           ( 0.402,  7.76e+09),
           ( 0.405,  5.92e+09),
           ( 0.408,  6.08e+09),
           ( 0.412,  8.93e+09),
           ( 0.415,  4.52e+09),
           ( 0.418,  6.21e+09),
           ( 0.422,  5.58e+09),
           ( 0.425,  4.53e+09),
           ( 0.429,  4.92e+09),
           ( 0.432,  3.24e+09),
           ( 0.435,  1.92e+09),
           ( 0.439,  3.48e+09),
           ( 0.442,  3.38e+09),
           ( 0.446,  3.56e+09),
           ( 0.449,  5.17e+09),
           ( 0.452,  4.27e+09),
           ( 0.456,  4.38e+09),
           ( 0.459,  2.54e+09),
           ( 0.462,  3.30e+09),
           ( 0.466,  3.72e+08),
           ( 0.469,  2.20e+09),
           ( 0.472,  3.02e+09),
           ( 0.476,  1.14e+09),
           ( 0.479,  4.33e+07),
           ( 0.483,  1.06e+09),
           ( 0.486,  3.39e+09),
           ( 0.489,  4.44e+09),
           ( 0.496,  3.18e+09),
           ( 0.499,  4.48e+09),
           ( 0.503,  3.55e+09),
           ( 0.506,  1.39e+09),
           ( 0.510,  3.42e+09),
           ( 0.513,  1.62e+09),
           ( 0.516,  1.41e+09),
           ( 0.520,  1.01e+08),
           ( 0.523, -5.98e+08),
           ( 0.526, -6.33e+08),
           ( 0.530,  1.93e+09),
           ( 0.533,  7.18e+08),
           ( 0.537, -1.13e+09),
           ( 0.540,  1.23e+09),
           ( 0.543, -7.66e+08),
           ( 0.547,  1.43e+08),
           ( 0.550,  1.33e+09),
           ( 0.553,  2.25e+09),
           ( 0.557, -3.25e+08),
           ( 0.560, -1.58e+08),
           ( 0.564,  3.84e+08),
           ( 0.567,  2.82e+09),
           ( 0.570,  2.63e+09),
           ( 0.574, -3.97e+08),
           ( 0.577,  1.20e+08),
           ( 0.581,  9.10e+08),
           ( 0.584, -6.16e+08),
           ( 0.587, -9.71e+08),
           ( 0.591,  1.54e+09),
           ( 0.594, -3.20e+08),
           ( 0.597, -9.51e+08),
           ( 0.601, -1.05e+09),
           ( 0.604, -1.49e+09),
           ( 0.607,  1.03e+09),
           ( 0.611, -2.44e+08),
           ( 0.614,  2.73e+09),
           ( 0.621,  5.39e+06),
           ( 0.624,  8.69e+08),
           ( 0.628,  1.94e+09),
           ( 0.631,  1.35e+09),
           ( 0.634,  9.47e+08),
           ( 0.638, -1.68e+09),
           ( 0.641,  3.60e+08),
           ( 0.645, -2.72e+08),
           ( 0.648,  6.26e+08),
           ( 0.651, -9.11e+08),
           ( 0.655,  8.55e+08),
           ( 0.658, -9.23e+08),
           ( 0.662,  1.63e+09),
           ( 0.665,  9.87e+07),
           ( 0.668,  8.19e+08),
           ( 0.672,  1.30e+09),
           ( 0.675, -7.85e+08),
           ( 0.678, -9.99e+08),
           ( 0.682,  8.45e+08),
           ( 0.685, -7.05e+08),
           ( 0.688,  1.46e+08),
           ( 0.692,  1.24e+09),
           ( 0.695, -4.12e+08),
           ( 0.699,  1.97e+09),
           ( 0.702, -9.30e+08),
           ( 0.709,  2.02e+09),
           ( 0.712,  2.91e+08),
           ( 0.716,  1.65e+09),
           ( 0.719,  5.61e+07),
           ( 0.722,  1.95e+09),
           ( 0.726, -3.83e+08),
           ( 0.732,  2.34e+09),
           ( 0.736, -5.00e+08),
           ( 0.739,  4.21e+08),
           ( 0.743, -5.62e+07),
           ( 0.749,  1.32e+09),
           ( 0.753,  7.62e+08),
           ( 0.756, -2.47e+09),
           ( 0.759, -3.71e+08),
           ( 0.763,  1.16e+09),
           ( 0.766,  3.80e+08),
           ( 0.769,  7.93e+07),
           ( 0.773,  1.89e+09),
           ( 0.776,  4.31e+08),
           ( 0.780,  1.82e+09),
           ( 0.783,  1.96e+09),
           ( 0.786,  4.33e+08),
           ( 0.790,  2.28e+09),
           ( 0.793, -6.65e+07),
           ( 0.796, -1.22e+09),
           ( 0.800,  1.03e+09),
           ( 0.803,  2.46e+09),
           ( 0.807,  1.21e+08),
           ( 0.810, -9.22e+07),
           ( 0.813,  2.56e+09),
           ( 0.817,  4.11e+08),
           ( 0.820,  3.60e+08),
           ( 0.824,  2.62e+07),
           ( 0.827, -1.95e+09),
           ( 0.837, -7.24e+05),
           ( 0.840,  1.74e+09),
           ( 0.844,  3.77e+08),
           ( 0.847,  3.26e+08),
           ( 0.851,  1.29e+09),
           ( 0.854,  1.30e+09),
           ( 0.857,  2.66e+09),
           ( 0.861,  2.18e+09),
           ( 0.864, -9.90e+08),
           ( 0.867,  5.00e+07),
           ( 0.871, -2.38e+09),
           ( 0.874, -7.92e+08),
           ( 0.877,  4.25e+08),
           ( 0.881, -3.98e+08),
           ( 0.884,  1.60e+09),
           ( 0.888,  9.15e+08),
           ( 0.891,  4.59e+08),
           ( 0.894,  1.11e+09),
           ( 0.898, -5.88e+08),
           ( 0.901,  1.34e+09),
           ( 0.904,  5.75e+08),
           ( 0.908,  1.74e+09),
           ( 0.911,  6.69e+08),
           ( 0.915,  6.15e+08),
           ( 0.918,  1.52e+08),
           ( 0.921, -1.80e+09),
           ( 0.925,  2.09e+09),
           ( 0.928, -8.72e+08),
           ( 0.932,  2.05e+09),
           ( 0.935,  7.63e+08),
           ( 0.938,  7.72e+08),
           ( 0.942,  1.49e+08),
           ( 0.945, -3.17e+07),
           ( 0.948,  9.75e+08),
           ( 0.952,  8.05e+08),
           ( 0.955,  3.99e+08),
           ( 0.958,  1.44e+09),
           ( 0.962,  6.30e+08),
           ( 0.965, -6.19e+08),
           ( 0.969, -4.48e+07),
           ( 0.972,  2.19e+09),
           ( 0.975, -5.44e+08),
           ( 0.979,  8.22e+08),
           ( 0.982,  8.34e+08),
           ( 0.986,  1.15e+09),
           ( 0.989,  7.00e+08),
           ( 0.992,  5.48e+08),
           ( 0.996,  1.30e+09),
           ( 0.999, -6.13e+08),
           ( 1.002,  1.27e+09),
           ( 1.006,  1.63e+09),
           ( 1.009,  3.21e+08),
           ( 1.013,  1.06e+08),
           ( 1.016,  2.11e+09),
           ( 1.019,  2.73e+08),
