Bolide Detection Notification: 2017-053

At 18:47:30 UT on 22 Feb 2017, sensors aboard U. S. Government satellites recorded
the flash signature of a large meteoroid entry into the atmosphere. Location of the
flash was Lat 50.7S, Lon 66.0W.

Based upon the visible-light intensity-time signature, peak brightness of the flash
was determined to be approximately 2.57e+10 watts/steradian, and total radiated flash
energy 4.00e+10 joules (6000K blackbody model).

Columns: time, intensity (w/sr)
Intensity=[(-0.398,  1.74e+09),
           (-0.395,  3.48e+09),
           (-0.392,  2.93e+09),
           (-0.388, -1.16e+09),
           (-0.385,  1.04e+09),
           (-0.378,  1.93e+09),
           (-0.375,  1.85e+09),
           (-0.371,  4.45e+08),
           (-0.368, -2.64e+07),
           (-0.365,  1.06e+09),
           (-0.361,  1.97e+09),
           (-0.358,  6.16e+07),
           (-0.354,  2.93e+08),
           (-0.351, -6.66e+08),
           (-0.348,  6.57e+08),
           (-0.344, -7.70e+08),
           (-0.341, -6.44e+08),
           (-0.331,  1.68e+09),
           (-0.327, -7.84e+08),
           (-0.324,  1.42e+09),
           (-0.321, -1.26e+09),
           (-0.317, -3.06e+07),
           (-0.314,  6.56e+08),
           (-0.310,  2.70e+08),
           (-0.307, -6.15e+07),
           (-0.304,  2.41e+09),
           (-0.300,  2.43e+09),
           (-0.297,  2.22e+09),
           (-0.294,  4.87e+08),
           (-0.290, -3.18e+08),
           (-0.287,  2.72e+09),
           (-0.284, -1.77e+08),
           (-0.280, -5.97e+08),
           (-0.277,  2.30e+08),
           (-0.273,  1.28e+09),
           (-0.270, -1.65e+09),
           (-0.267,  2.88e+08),
           (-0.263, -6.45e+07),
           (-0.260,  5.43e+07),
           (-0.257,  8.92e+08),
           (-0.253,  1.10e+09),
           (-0.246,  1.49e+08),
           (-0.243, -7.32e+06),
           (-0.240,  5.94e+08),
           (-0.236,  3.34e+08),
           (-0.233,  6.95e+08),
           (-0.230, -2.29e+08),
           (-0.226,  6.70e+08),
           (-0.223, -2.21e+09),
           (-0.219,  8.75e+08),
           (-0.216, -1.94e+07),
           (-0.213, -7.06e+08),
           (-0.209,  5.20e+08),
           (-0.206, -1.44e+09),
           (-0.203, -5.58e+08),
           (-0.199, -1.45e+09),
           (-0.196,  4.89e+07),
           (-0.192, -1.67e+09),
           (-0.189,  1.45e+08),
           (-0.186,  6.97e+08),
           (-0.182, -1.79e+09),
           (-0.179,  4.80e+08),
           (-0.175,  4.92e+08),
           (-0.172, -1.05e+08),
           (-0.169,  5.82e+08),
           (-0.165,  6.73e+08),
           (-0.162,  1.11e+09),
           (-0.159,  4.91e+08),
           (-0.155, -2.83e+08),
           (-0.152,  2.51e+08),
           (-0.149,  2.86e+08),
           (-0.145,  2.58e+09),
           (-0.142,  6.49e+08),
           (-0.138,  1.14e+09),
           (-0.135,  7.95e+08),
           (-0.132,  1.98e+09),
           (-0.128,  3.55e+08),
           (-0.125, -4.71e+08),
           (-0.122,  2.72e+09),
           (-0.118,  3.25e+09),
           (-0.115, -3.08e+08),
           (-0.111,  1.14e+09),
           (-0.108,  6.12e+08),
           (-0.105,  2.25e+09),
           (-0.101,  1.48e+09),
           (-0.098,  2.02e+08),
           (-0.095,  4.72e+08),
           (-0.091,  2.23e+09),
           (-0.088,  2.47e+09),
           (-0.084,  1.02e+09),
           (-0.081,  1.14e+09),
           (-0.078, -4.15e+08),
           (-0.074,  1.26e+09),
           (-0.071, -8.61e+08),
           (-0.068,  4.35e+08),
           (-0.064,  2.57e+09),
           (-0.061,  1.65e+09),
           (-0.057,  1.33e+09),
           (-0.054,  2.29e+09),
           (-0.051, -8.13e+07),
           (-0.047,  1.39e+09),
           (-0.044,  1.18e+09),
           (-0.040,  1.08e+09),
           (-0.037, -6.75e+08),
           (-0.034,  4.01e+08),
           (-0.030,  9.28e+08),
           (-0.027,  8.60e+08),
           (-0.024, -1.13e+09),
           (-0.020, -1.34e+09),
           (-0.017,  2.06e+09),
           (-0.013,  1.28e+09),
           (-0.007,  5.55e+09),
           (-0.003,  6.15e+09),
           ( 0.000,  7.12e+09),
           ( 0.003,  1.05e+10),
           ( 0.007,  1.29e+10),
           ( 0.010,  1.17e+10),
           ( 0.013,  1.40e+10),
           ( 0.017,  1.80e+10),
           ( 0.020,  1.89e+10),
           ( 0.024,  1.85e+10),
           ( 0.027,  2.02e+10),
           ( 0.030,  2.25e+10),
           ( 0.034,  2.29e+10),
           ( 0.037,  2.38e+10),
           ( 0.040,  2.45e+10),
           ( 0.044,  2.23e+10),
           ( 0.047,  2.44e+10),
           ( 0.051,  2.52e+10),
           ( 0.054,  2.51e+10),
           ( 0.057,  2.57e+10),
           ( 0.061,  2.39e+10),
           ( 0.064,  2.34e+10),
           ( 0.068,  2.23e+10),
           ( 0.071,  2.17e+10),
           ( 0.074,  2.04e+10),
           ( 0.078,  1.90e+10),
           ( 0.081,  1.72e+10),
           ( 0.084,  1.67e+10),
           ( 0.088,  1.33e+10),
           ( 0.091,  1.32e+10),
           ( 0.095,  1.03e+10),
           ( 0.098,  1.35e+10),
           ( 0.101,  1.53e+10),
           ( 0.105,  1.24e+10),
           ( 0.108,  1.10e+10),
           ( 0.111,  1.28e+10),
           ( 0.115,  1.13e+10),
           ( 0.118,  1.20e+10),
           ( 0.122,  1.23e+10),
           ( 0.125,  1.05e+10),
           ( 0.128,  9.57e+09),
           ( 0.132,  1.05e+10),
           ( 0.135,  7.85e+09),
           ( 0.138,  1.01e+10),
           ( 0.142,  1.04e+10),
           ( 0.145,  8.24e+09),
           ( 0.152,  5.60e+09),
           ( 0.155,  5.12e+09),
           ( 0.159,  5.55e+09),
           ( 0.162,  4.78e+09),
           ( 0.165,  5.01e+09),
           ( 0.169,  5.16e+09),
           ( 0.172,  2.71e+09),
           ( 0.175,  3.61e+09),
           ( 0.179,  3.80e+09),
           ( 0.182,  3.76e+09),
           ( 0.186,  5.74e+09),
           ( 0.189,  3.89e+09),
           ( 0.192,  2.61e+09),
           ( 0.196,  3.99e+09),
           ( 0.199,  1.96e+09),
           ( 0.203,  4.04e+09),
           ( 0.206,  5.37e+09),
           ( 0.209,  2.81e+09),
           ( 0.213,  8.47e+08),
           ( 0.216,  3.88e+09),
           ( 0.219,  5.40e+09),
           ( 0.223,  4.15e+09),
           ( 0.226,  2.22e+09),
           ( 0.230,  4.15e+09),
           ( 0.233,  3.87e+09),
           ( 0.236,  2.32e+09),
           ( 0.240,  3.36e+09),
           ( 0.243,  4.50e+09),
           ( 0.246,  4.34e+09),
           ( 0.250,  2.56e+09),
           ( 0.253,  3.42e+09),
           ( 0.257,  2.17e+09),
           ( 0.260,  3.74e+08),
           ( 0.263, -4.40e+08),
           ( 0.267,  5.04e+08),
           ( 0.270,  2.17e+09),
           ( 0.273, -4.70e+08),
           ( 0.277,  2.25e+09),
           ( 0.280,  2.72e+09),
           ( 0.283,  1.88e+08),
           ( 0.287,  1.40e+09),
           ( 0.290, -1.88e+09),
           ( 0.294,  6.37e+08),
           ( 0.297,  5.94e+08),
           ( 0.300, -2.14e+08),
           ( 0.304, -3.29e+08),
           ( 0.307,  8.05e+08),
           ( 0.310, -7.92e+08),
           ( 0.314,  3.22e+08),
           ( 0.317,  1.80e+09),
           ( 0.321,  1.58e+09),
           ( 0.324,  8.23e+08),
           ( 0.327,  1.53e+09),
           ( 0.331,  8.35e+08),
           ( 0.334, -1.64e+09),
           ( 0.337, -5.40e+08),
           ( 0.341,  5.58e+07),
           ( 0.344, -6.01e+08),
           ( 0.348, -1.44e+09),
           ( 0.351, -1.55e+08),
           ( 0.354, -8.77e+08),
           ( 0.358, -6.45e+08),
           ( 0.361, -5.26e+08),
           ( 0.365, -5.21e+09),
           ( 0.368, -3.34e+09),
           ( 0.371, -1.11e+09),
           ( 0.375, -2.40e+09),
           ( 0.378, -2.22e+09),
           ( 0.381, -2.84e+09),
           ( 0.385, -2.27e+09),
           ( 0.388, -1.24e+09),
           ( 0.391, -1.58e+09),
           ( 0.395,  1.50e+08),
           ( 0.398, -2.28e+09),
           ( 0.402, -1.94e+09),
           ( 0.405, -6.84e+08),
           ( 0.408,  2.56e+09),
           ( 0.412,  3.56e+08),
           ( 0.415,  1.65e+09),
           ( 0.418,  7.20e+08),
           ( 0.422, -1.87e+09),
           ( 0.425, -1.37e+09),
