Bolide Detection Notification: 2021-321

At 15:53:11 UT on 17 Nov 2021, sensors aboard U. S. Government satellites recorded
the flash signature of a large meteoroid entry into the atmosphere. Location of the
flash was Lat 6.8S, Lon 119.1E.

Based upon the visible-light intensity-time signature, peak brightness of the flash
was determined to be approximately 1.40e+10 watts/steradian, and total radiated flash
energy 2.51e+10 joules (6000K blackbody model).

Columns: time, intensity (w/sr)
Intensity=[(-0.297,  4.48e+08),
           (-0.294,  2.40e+08),
           (-0.290,  4.69e+08),
           (-0.287,  2.40e+08),
           (-0.283,  6.87e+08),
           (-0.280,  6.33e+08),
           (-0.277, -4.20e+08),
           (-0.273, -1.29e+08),
           (-0.270,  1.13e+09),
           (-0.267,  1.20e+09),
           (-0.263, -7.48e+07),
           (-0.260,  6.36e+07),
           (-0.256,  6.92e+08),
           (-0.253, -9.22e+07),
           (-0.250,  2.59e+08),
           (-0.246,  2.98e+08),
           (-0.243,  6.90e+08),
           (-0.240,  4.18e+08),
           (-0.236,  1.60e+09),
           (-0.229, -1.73e+08),
           (-0.226, -2.47e+08),
           (-0.223, -4.31e+07),
           (-0.219,  1.08e+09),
           (-0.216, -4.19e+08),
           (-0.213,  1.84e+08),
           (-0.209, -1.18e+08),
           (-0.206,  4.51e+08),
           (-0.202, -4.01e+07),
           (-0.199, -2.73e+08),
           (-0.196,  1.53e+09),
           (-0.189, -6.31e+08),
           (-0.186,  3.32e+08),
           (-0.182,  1.53e+09),
           (-0.179,  1.02e+09),
           (-0.175,  2.75e+08),
           (-0.172,  6.68e+08),
           (-0.169, -8.35e+07),
           (-0.165,  8.22e+08),
           (-0.162,  5.40e+08),
           (-0.159, -5.61e+08),
           (-0.155,  3.99e+08),
           (-0.152,  2.56e+08),
           (-0.148,  5.69e+08),
           (-0.145, -9.64e+08),
           (-0.142, -8.67e+08),
           (-0.138,  1.22e+09),
           (-0.135,  4.08e+08),
           (-0.132,  4.38e+08),
           (-0.128, -3.35e+08),
           (-0.125,  1.05e+09),
           (-0.118,  5.78e+08),
           (-0.115,  6.06e+08),
           (-0.111,  5.60e+08),
           (-0.108,  5.65e+08),
           (-0.105, -5.25e+08),
           (-0.101,  9.28e+08),
           (-0.098,  2.19e+08),
           (-0.094, -2.63e+08),
           (-0.091,  1.77e+08),
           (-0.088,  4.97e+08),
           (-0.084,  1.18e+09),
           (-0.081,  9.05e+08),
           (-0.078,  8.24e+08),
           (-0.074,  1.49e+09),
           (-0.071,  6.46e+08),
           (-0.067,  4.41e+08),
           (-0.064,  1.14e+09),
           (-0.061,  1.38e+09),
           (-0.057,  2.18e+08),
           (-0.054,  2.94e+08),
           (-0.051,  4.45e+08),
           (-0.044,  2.26e+09),
           (-0.040,  1.63e+09),
           (-0.037,  2.37e+09),
           (-0.034,  2.27e+09),
           (-0.030,  1.49e+09),
           (-0.027,  2.12e+09),
           (-0.024,  1.02e+09),
           (-0.020,  1.51e+09),
           (-0.017,  2.63e+08),
           (-0.013,  2.29e+09),
           (-0.010,  2.69e+09),
           (-0.007,  2.61e+09),
           (-0.003,  2.00e+09),
           ( 0.000,  3.51e+09),
           ( 0.003,  2.70e+09),
           ( 0.007,  3.68e+09),
           ( 0.010,  3.68e+09),
           ( 0.014,  4.18e+09),
           ( 0.017,  3.09e+09),
           ( 0.020,  3.77e+09),
           ( 0.024,  3.36e+09),
           ( 0.027,  3.81e+09),
           ( 0.030,  3.58e+09),
           ( 0.034,  3.70e+09),
           ( 0.037,  2.83e+09),
           ( 0.041,  3.08e+09),
           ( 0.044,  2.96e+09),
           ( 0.047,  3.28e+09),
           ( 0.051,  2.96e+09),
           ( 0.054,  2.95e+09),
           ( 0.057,  2.76e+09),
           ( 0.061,  1.63e+09),
           ( 0.068,  2.87e+09),
           ( 0.071,  1.63e+09),
           ( 0.074,  1.59e+09),
           ( 0.078,  1.81e+09),
           ( 0.081,  1.92e+09),
           ( 0.084,  6.20e+08),
           ( 0.088,  1.29e+09),
           ( 0.091,  1.17e+09),
           ( 0.095, -3.99e+08),
           ( 0.098,  6.19e+08),
           ( 0.101,  5.43e+08),
           ( 0.105,  1.26e+09),
           ( 0.108,  2.68e+09),
           ( 0.111,  1.23e+09),
           ( 0.115,  1.69e+09),
           ( 0.118,  1.47e+09),
           ( 0.122,  2.12e+09),
           ( 0.125,  1.10e+09),
           ( 0.128,  2.22e+09),
           ( 0.132,  1.50e+09),
           ( 0.138,  1.86e+09),
           ( 0.142, -3.09e+08),
           ( 0.145,  5.38e+08),
           ( 0.149,  7.27e+08),
           ( 0.152,  1.45e+09),
           ( 0.155,  4.56e+08),
           ( 0.159,  1.60e+09),
           ( 0.162,  4.13e+06),
           ( 0.165,  7.28e+08),
           ( 0.169,  4.09e+08),
           ( 0.172,  4.99e+08),
           ( 0.176,  1.50e+09),
           ( 0.179,  1.63e+09),
           ( 0.182, -2.87e+08),
           ( 0.186,  1.04e+09),
           ( 0.189,  8.84e+08),
           ( 0.192,  1.33e+09),
           ( 0.196,  1.99e+09),
           ( 0.199,  9.13e+08),
           ( 0.206,  6.32e+07),
           ( 0.209,  1.03e+09),
           ( 0.213, -2.47e+08),
           ( 0.216, -3.82e+08),
           ( 0.219,  3.55e+08),
           ( 0.223, -2.30e+08),
           ( 0.226, -9.90e+07),
           ( 0.230,  4.38e+08),
           ( 0.233, -5.56e+08),
           ( 0.236, -4.50e+08),
           ( 0.240,  5.97e+08),
           ( 0.243, -1.06e+08),
           ( 0.246,  1.84e+08),
           ( 0.250,  7.11e+08),
           ( 0.253,  7.23e+08),
           ( 0.257,  1.38e+09),
           ( 0.260,  1.32e+09),
           ( 0.263,  2.20e+08),
           ( 0.270,  1.55e+09),
           ( 0.273,  1.32e+09),
           ( 0.277,  7.87e+08),
           ( 0.280,  1.69e+09),
           ( 0.284,  8.06e+08),
           ( 0.287,  1.56e+09),
           ( 0.290,  7.55e+08),
           ( 0.294,  9.44e+08),
           ( 0.297,  1.58e+09),
           ( 0.300,  1.17e+09),
           ( 0.304,  2.16e+09),
           ( 0.307,  3.73e+08),
           ( 0.311,  5.55e+08),
           ( 0.314,  9.97e+08),
           ( 0.317,  1.10e+09),
           ( 0.321, -1.13e+08),
           ( 0.324,  1.48e+09),
           ( 0.327,  1.10e+09),
           ( 0.331,  1.50e+09),
           ( 0.334,  1.23e+09),
           ( 0.338,  4.65e+08),
           ( 0.341,  3.92e+08),
           ( 0.344,  2.49e+09),
           ( 0.351,  8.16e+08),
           ( 0.354,  2.72e+08),
           ( 0.358,  7.39e+08),
           ( 0.361,  1.45e+09),
           ( 0.368, -1.67e+08),
           ( 0.371,  1.80e+09),
           ( 0.378, -1.48e+08),
           ( 0.381,  9.88e+08),
           ( 0.385,  7.70e+08),
           ( 0.388,  1.37e+09),
           ( 0.392,  3.99e+07),
           ( 0.395,  6.46e+08),
           ( 0.398,  1.37e+09),
           ( 0.402,  8.62e+08),
           ( 0.405,  3.12e+07),
           ( 0.408, -3.52e+08),
           ( 0.412,  7.07e+08),
           ( 0.415,  9.91e+08),
           ( 0.419,  1.34e+08),
           ( 0.422,  4.92e+08),
           ( 0.425,  3.64e+08),
           ( 0.429, -5.98e+07),
           ( 0.432,  9.33e+08),
           ( 0.435, -2.53e+08),
           ( 0.439,  5.10e+08),
           ( 0.442,  2.44e+08),
           ( 0.446,  2.46e+08),
           ( 0.449,  7.79e+08),
           ( 0.452,  3.38e+08),
           ( 0.459,  1.15e+07),
           ( 0.462,  6.31e+08),
           ( 0.466, -6.18e+08),
           ( 0.469,  1.18e+09),
           ( 0.473,  2.37e+08),
           ( 0.479,  1.19e+09),
           ( 0.483,  1.97e+08),
           ( 0.486,  1.23e+09),
           ( 0.489,  3.89e+08),
           ( 0.493,  2.45e+08),
           ( 0.496,  5.61e+08),
           ( 0.500,  6.32e+08),
           ( 0.503,  6.57e+08),
           ( 0.506,  2.83e+08),
           ( 0.510,  9.14e+08),
           ( 0.513,  2.17e+09),
           ( 0.516,  1.17e+09),
           ( 0.520,  1.03e+09),
           ( 0.523,  8.45e+08),
           ( 0.527,  1.23e+09),
           ( 0.530,  4.43e+08),
           ( 0.537,  3.99e+08),
           ( 0.540,  9.71e+08),
           ( 0.543,  2.48e+07),
           ( 0.547,  1.29e+09),
           ( 0.550,  2.91e+09),
           ( 0.554,  3.88e+09),
           ( 0.557,  5.46e+09),
           ( 0.560,  6.74e+09),
           ( 0.564,  7.81e+09),
           ( 0.567,  7.80e+09),
           ( 0.570,  7.66e+09),
           ( 0.574,  7.02e+09),
           ( 0.577,  1.02e+10),
           ( 0.581,  1.05e+10),
           ( 0.584,  1.11e+10),
           ( 0.587,  1.34e+10),
           ( 0.591,  1.22e+10),
           ( 0.594,  1.24e+10),
           ( 0.601,  9.79e+09),
           ( 0.604,  9.43e+09),
           ( 0.608,  9.83e+09),
           ( 0.611,  7.84e+09),
           ( 0.618,  6.57e+09),
           ( 0.621,  6.75e+09),
           ( 0.624,  6.53e+09),
           ( 0.628,  6.46e+09),
           ( 0.631,  5.71e+09),
           ( 0.635,  4.01e+09),
           ( 0.638,  3.79e+09),
           ( 0.641,  3.38e+09),
           ( 0.645,  4.29e+09),
           ( 0.648,  4.27e+09),
           ( 0.651,  3.73e+09),
           ( 0.655,  3.36e+09),
           ( 0.658,  4.74e+09),
           ( 0.662,  3.79e+09),
           ( 0.665,  3.08e+09),
           ( 0.668,  4.69e+09),
           ( 0.672,  3.80e+09),
           ( 0.675,  2.60e+09),
           ( 0.678,  3.93e+09),
           ( 0.682,  4.54e+09),
           ( 0.685,  2.80e+09),
           ( 0.689,  2.98e+09),
           ( 0.692,  3.97e+09),
           ( 0.695,  3.83e+09),
           ( 0.699,  3.77e+09),
           ( 0.705,  3.30e+09),
           ( 0.709,  3.42e+09),
           ( 0.712,  2.96e+09),
           ( 0.716,  3.82e+09),
           ( 0.719,  3.28e+09),
           ( 0.722,  2.10e+09),
           ( 0.726,  4.15e+09),
           ( 0.729,  2.59e+09),
           ( 0.732,  3.00e+09),
           ( 0.736,  3.26e+09),
           ( 0.739,  3.81e+09),
           ( 0.743,  3.12e+09),
           ( 0.746,  2.83e+09),
           ( 0.753,  1.14e+09),
           ( 0.756,  2.15e+09),
           ( 0.759,  2.95e+09),
           ( 0.763,  2.04e+09),
           ( 0.766,  2.56e+09),
           ( 0.770,  2.28e+09),
           ( 0.773,  2.10e+09),
           ( 0.776,  4.25e+09),
           ( 0.780,  2.68e+09),
           ( 0.783,  2.64e+09),
           ( 0.786,  3.44e+09),
           ( 0.793,  2.96e+09),
           ( 0.797,  3.59e+09),
           ( 0.800,  1.43e+09),
           ( 0.803,  2.04e+09),
           ( 0.807,  2.52e+09),
           ( 0.810,  1.91e+09),
           ( 0.813,  2.56e+09),
           ( 0.817,  1.92e+09),
           ( 0.820,  2.41e+09),
           ( 0.824,  1.98e+09),
           ( 0.827,  1.46e+09),
           ( 0.830,  3.05e+09),
           ( 0.834,  1.56e+09),
           ( 0.837,  1.55e+09),
           ( 0.840,  8.76e+08),
           ( 0.844,  4.99e+08),
           ( 0.847,  9.50e+08),
           ( 0.851,  1.04e+09),
           ( 0.854,  1.09e+09),
           ( 0.857,  2.45e+09),
           ( 0.861,  1.68e+09),
           ( 0.864,  6.76e+08),
           ( 0.867,  7.14e+08),
           ( 0.871,  9.04e+08),
           ( 0.874,  2.84e+08),
           ( 0.878,  1.59e+09),
           ( 0.881,  1.51e+09),
           ( 0.884,  1.09e+09),
           ( 0.888,  1.05e+09),
           ( 0.891,  8.07e+08),
           ( 0.894,  7.85e+08),
           ( 0.898,  3.66e+08),
           ( 0.901,  5.09e+08),
           ( 0.905,  4.38e+08),
           ( 0.908, -2.88e+08),
           ( 0.911,  2.24e+08),
           ( 0.915,  5.98e+08),
           ( 0.918, -6.60e+08),
           ( 0.921, -1.18e+08),
           ( 0.925, -2.30e+08),
           ( 0.928, -1.56e+08),
           ( 0.932,  6.42e+08),
           ( 0.935,  1.19e+08),
           ( 0.938,  5.46e+08),
           ( 0.942,  3.01e+07),
           ( 0.945,  4.74e+08),
           ( 0.948,  5.15e+08),
           ( 0.952,  2.66e+08),
           ( 0.955,  6.54e+08),
           ( 0.959,  1.28e+09),
           ( 0.962,  4.42e+08),
           ( 0.965,  7.99e+08),
           ( 0.969,  4.66e+08),
           ( 0.972, -3.49e+07),
           ( 0.975,  5.89e+08),
           ( 0.979,  1.12e+09),
           ( 0.986, -2.40e+08),
           ( 0.989,  1.27e+09),
           ( 0.992,  1.63e+09),
           ( 0.996,  4.45e+08),
           ( 0.999,  2.40e+08),
           ( 1.002,  1.94e+08),
           ( 1.006,  2.73e+08),
           ( 1.009,  6.45e+08),
           ( 1.013, -1.90e+08),
           ( 1.016,  1.56e+08),
           ( 1.019,  7.37e+08),
           ( 1.023,  1.16e+09),
           ( 1.026,  1.23e+09),
           ( 1.029,  1.85e+08),
           ( 1.033,  8.43e+08),
           ( 1.036,  1.02e+09),
           ( 1.040,  8.12e+08),
           ( 1.043,  1.09e+09),
           ( 1.046,  1.14e+09),
           ( 1.050, -1.21e+08),
           ( 1.053,  1.35e+07),
           ( 1.056,  6.82e+08),
           ( 1.060,  9.26e+08),
           ( 1.063, -8.84e+08),
           ( 1.067,  3.84e+08),
           ( 1.070,  7.54e+08),
           ( 1.073,  8.86e+08),
           ( 1.077, -1.58e+08),
           ( 1.080,  7.76e+08),
           ( 1.083,  1.24e+09),
           ( 1.087, -1.61e+07),
           ( 1.090,  1.30e+09),
           ( 1.094,  5.27e+07),
           ( 1.097,  1.52e+09),
           ( 1.100,  4.08e+08),
           ( 1.104,  1.17e+09),
           ( 1.107,  1.01e+09),
           ( 1.110,  9.85e+07),
           ( 1.114,  8.11e+08),
           ( 1.117,  7.72e+08),
           ( 1.121,  6.70e+08),
           ( 1.124, -1.25e+08),
           ( 1.127,  3.31e+08),
           ( 1.131,  9.87e+08),
           ( 1.134,  7.78e+08),
           ( 1.137,  8.81e+08),
           ( 1.141,  9.13e+08),
           ( 1.144, -1.38e+08),
           ( 1.148,  7.21e+08),
           ( 1.151,  1.36e+09),
           ( 1.154,  4.93e+08),
           ( 1.158,  4.03e+08),
           ( 1.161,  1.06e+09),
           ( 1.164,  1.55e+09),
           ( 1.168,  8.72e+08),
           ( 1.171, -4.19e+08),
           ( 1.175,  1.15e+09),
           ( 1.178,  3.45e+08),
           ( 1.181,  6.29e+08),
           ( 1.185,  1.58e+09),
           ( 1.188,  1.65e+09),
           ( 1.191, -1.38e+08),
           ( 1.195,  9.22e+08),
           ( 1.198,  1.81e+09),
           ( 1.202,  8.74e+08),
           ( 1.205,  2.98e+08),
           ( 1.208, -7.74e+07),
           ( 1.212, -7.02e+08),
           ( 1.215,  9.49e+08),
           ( 1.218, -1.80e+08),
           ( 1.222, -2.97e+08),
           ( 1.225,  3.29e+08),
           ( 1.229,  1.78e+08),
           ( 1.232,  6.99e+08),
           ( 1.235,  7.24e+08),
           ( 1.239,  6.01e+07),
           ( 1.242,  9.99e+08),
           ( 1.245, -2.77e+08),
           ( 1.249, -8.25e+08),
           ( 1.252, -1.63e+09),
           ( 1.256, -1.93e+08),
           ( 1.259,  5.47e+08),
           ( 1.262, -3.57e+08),
           ( 1.266,  3.59e+08),
           ( 1.269, -1.02e+08),
           ( 1.272, -1.33e+08),
           ( 1.276,  1.03e+09),
           ( 1.279, -5.46e+08),
           ( 1.283, -6.77e+08),
           ( 1.286, -7.79e+08),
           ( 1.289,  9.74e+08),
           ( 1.293,  4.80e+08),
           ( 1.296,  1.03e+08),
           ( 1.299,  1.78e+08),
           ( 1.303,  3.14e+08),
           ( 1.306, -5.44e+08),
           ( 1.310, -5.95e+08),
           ( 1.313, -2.69e+08),
           ( 1.316,  2.21e+08),
           ( 1.320, -8.92e+08),
           ( 1.323,  7.73e+08),
           ( 1.326,  1.05e+09),
           ( 1.330, -1.90e+08),
           ( 1.333,  9.39e+08),
           ( 1.337,  2.05e+08),
           ( 1.340,  8.91e+08),
           ( 1.343,  4.02e+08),
           ( 1.347, -1.63e+08),
           ( 1.350, -1.51e+07),
           ( 1.353, -9.21e+08),
           ( 1.357,  3.25e+08),
           ( 1.360, -6.05e+08),
           ( 1.364, -5.34e+07),
           ( 1.367, -1.65e+08),
           ( 1.370, -1.01e+08),
           ( 1.374,  1.24e+07),
           ( 1.377,  3.36e+08),
           ( 1.380, -5.79e+08),
           ( 1.384, -1.64e+08),
           ( 1.387, -3.31e+08),
           ( 1.391,  2.17e+08),
           ( 1.394,  1.08e+07),
           ( 1.397, -1.02e+09),
           ( 1.401,  3.27e+08),
           ( 1.404,  3.63e+07),
           ( 1.407,  3.07e+08),
           ( 1.411,  1.89e+08),
           ( 1.414, -3.00e+08),
           ( 1.418,  4.82e+08),
           ( 1.421,  4.19e+08),
           ( 1.424, -6.73e+07),
           ( 1.428,  3.54e+08),
           ( 1.431,  4.58e+08),
           ( 1.434,  3.43e+08),
           ( 1.438,  9.28e+08),
           ( 1.441, -1.11e+08),
           ( 1.445,  1.78e+08),
           ( 1.448,  2.03e+09),
           ( 1.451,  1.74e+09),
           ( 1.455,  5.41e+08),
           ( 1.458,  8.16e+08),
           ( 1.461, -8.71e+08),
           ( 1.465,  6.51e+08),
           ( 1.468,  4.03e+08),
           ( 1.472,  2.03e+08),
           ( 1.475,  3.44e+08),
           ( 1.478,  1.02e+09),
           ( 1.482,  1.16e+09),
           ( 1.485,  2.55e+07),
           ( 1.488, -1.40e+08),
           ( 1.492,  5.37e+08),
           ( 1.495,  8.61e+08),
           ( 1.499,  7.98e+08),
           ( 1.499,  7.98e+08)]
