Bolide Detection Notification: 2014-290

At 14:07:36 UT on 17 Oct 2014, sensors aboard U. S. Government satellites recorded
the flash signature of a large meteoroid entry into the atmosphere. Location of the
flash was Lat 4.6S, Lon 66.3W.

Based upon the visible-light intensity-time signature, peak brightness of the flash
was determined to be approximately 1.90e+10 watts/steradian, and total radiated flash
energy 8.14e+10 joules (6000K blackbody model).

Columns: time, intensity (w/sr)
Intensity=[(-0.500,  2.00e+09),
           (-0.496, -1.42e+09),
           (-0.493,  1.09e+09),
           (-0.489,  2.10e+09),
           (-0.486, -1.19e+09),
           (-0.483, -5.66e+08),
           (-0.479,  4.39e+08),
           (-0.476,  1.21e+09),
           (-0.473,  5.78e+08),
           (-0.469, -3.11e+08),
           (-0.466,  1.61e+08),
           (-0.462,  5.32e+08),
           (-0.459,  1.70e+09),
           (-0.456,  1.26e+09),
           (-0.452,  1.13e+09),
           (-0.449,  3.26e+08),
           (-0.446,  1.00e+09),
           (-0.442,  5.74e+08),
           (-0.439,  1.61e+09),
           (-0.435,  8.92e+08),
           (-0.432,  1.02e+09),
           (-0.425, -2.42e+09),
           (-0.422,  2.09e+09),
           (-0.419,  3.41e+08),
           (-0.415,  1.68e+09),
           (-0.412,  6.88e+08),
           (-0.408,  1.49e+09),
           (-0.405, -4.77e+08),
           (-0.402,  8.47e+08),
           (-0.398,  3.08e+07),
           (-0.395,  7.40e+08),
           (-0.392,  7.77e+08),
           (-0.388,  1.63e+09),
           (-0.385,  4.71e+08),
           (-0.381, -1.82e+08),
           (-0.378,  6.52e+08),
           (-0.375,  7.14e+08),
           (-0.371,  3.14e+08),
           (-0.368,  1.34e+09),
           (-0.365,  4.06e+08),
           (-0.361,  4.37e+08),
           (-0.358,  1.99e+08),
           (-0.354, -3.32e+08),
           (-0.351,  2.24e+08),
           (-0.348,  5.10e+08),
           (-0.344,  8.95e+08),
           (-0.341,  3.85e+08),
           (-0.338,  5.52e+08),
           (-0.334, -3.87e+07),
           (-0.331, -1.79e+07),
           (-0.327, -1.07e+09),
           (-0.324,  5.72e+08),
           (-0.321, -2.32e+08),
           (-0.317,  4.58e+08),
           (-0.314,  4.15e+08),
           (-0.310, -1.09e+09),
           (-0.307, -3.22e+08),
           (-0.304, -1.73e+08),
           (-0.300, -1.01e+09),
           (-0.297,  7.98e+08),
           (-0.294, -1.10e+08),
           (-0.290, -4.30e+08),
           (-0.287,  2.07e+08),
           (-0.283, -1.75e+09),
           (-0.280,  2.01e+09),
           (-0.277,  1.64e+09),
           (-0.273,  1.02e+09),
           (-0.270,  1.75e+09),
           (-0.267,  6.15e+08),
           (-0.263, -9.16e+08),
           (-0.260,  7.46e+08),
           (-0.257,  1.22e+09),
           (-0.253, -1.94e+08),
           (-0.250,  9.05e+08),
