Bolide Detection Notification: 2010-217

At 19:31:48 UT on 05 Aug 2010, sensors aboard U. S. Government satellites recorded
the flash signature of a large meteoroid entry into the atmosphere. Location of the
flash was Lat 21.5 °S, Lon 46.6 °E.

Based upon the visible-light intensity-time signature, peak brightness of the flash
was determined to be approximately 6.62e+09 watts/steradian, and total radiated flash
energy 3.10e+10 joules (6000K blackbody model).

Columns: time, intensity (w/sr)
Intensity=[(-1.998, -3.63e+07),
           (-1.995, -4.65e+07),
           (-1.991, -4.31e+08),
           (-1.988, -1.88e+08),
           (-1.985, -4.13e+08),
           (-1.981,  5.22e+08),
           (-1.978, -7.42e+06),
           (-1.974,  6.95e+08),
           (-1.971,  1.16e+09),
           (-1.968, -4.46e+08),
           (-1.964, -5.36e+08),
           (-1.961, -4.41e+08),
           (-1.958,  5.70e+08),
           (-1.954,  3.90e+08),
           (-1.951, -3.19e+08),
           (-1.947,  1.25e+09),
           (-1.944,  1.04e+09),
           (-1.941, -3.39e+08),
           (-1.937,  1.55e+08),
           (-1.934,  1.12e+09),
           (-1.931,  2.90e+08),
           (-1.927,  9.60e+08),
           (-1.924,  1.09e+09),
           (-1.920, -1.13e+09),
           (-1.917,  7.75e+08),
           (-1.914,  3.49e+08),
           (-1.910, -4.72e+08),
           (-1.907,  8.59e+08),
           (-1.903,  1.22e+09),
           (-1.900,  2.36e+08),
           (-1.897,  5.12e+08),
           (-1.893,  9.04e+08),
           (-1.890,  9.89e+08),
           (-1.887, -6.52e+08),
           (-1.883,  2.22e+08),
           (-1.880,  3.73e+07),
           (-1.877,  2.50e+08),
           (-1.873,  1.40e+09),
           (-1.870,  1.63e+08),
           (-1.866, -3.27e+08),
           (-1.863, -4.72e+07),
           (-1.860,  3.98e+08),
           (-1.856,  1.04e+09),
           (-1.853,  1.08e+09),
           (-1.850, -9.88e+08),
           (-1.846,  5.35e+08),
           (-1.843,  7.26e+08),
           (-1.839,  3.97e+08),
           (-1.836,  4.17e+08),
           (-1.833, -1.60e+08),
           (-1.829, -2.88e+08),
           (-1.826,  5.71e+08),
           (-1.823, -2.63e+08),
           (-1.819,  6.72e+08),
           (-1.816, -3.64e+08),
           (-1.812,  1.41e+08),
           (-1.809,  2.75e+08),
           (-1.806, -1.03e+09),
           (-1.802, -6.61e+08),
           (-1.799,  1.81e+08),
           (-1.796,  6.70e+08),
           (-1.792, -1.66e+08),
           (-1.789,  5.40e+08),
           (-1.785, -3.54e+08),
           (-1.782,  6.48e+08),
           (-1.779,  1.55e+08),
           (-1.775, -8.59e+08),
           (-1.772,  3.77e+08),
           (-1.768,  3.65e+08),
           (-1.765, -2.10e+08),
           (-1.762, -5.75e+08),
           (-1.758,  1.27e+08),
           (-1.755,  2.25e+08),
           (-1.752,  7.93e+08),
           (-1.748, -1.16e+08),
           (-1.745,  4.87e+08),
           (-1.742,  1.64e+09),
           (-1.738,  4.93e+08),
           (-1.735,  5.07e+08),
           (-1.731, -8.99e+08),
           (-1.728, -5.53e+08),
           (-1.725,  1.11e+08),
           (-1.721,  1.25e+09),
           (-1.718,  1.52e+09),
           (-1.714, -1.44e+08),
           (-1.711,  9.47e+08),
           (-1.708,  8.73e+08),
