Bolide Detection Notification: 2015-098

At 04:06:34 UT on 08 Apr 2015, sensors aboard U. S. Government satellites recorded
the flash signature of a large meteoroid entry into the atmosphere. Location of the
flash was Lat 25.5 °S, Lon 51.5 °E.

Based upon the visible-light intensity-time signature, peak brightness of the flash
was determined to be approximately 8.25e+09 watts/steradian, and total radiated flash
energy 3.28e+10 joules (6000K blackbody model).

Columns: time, intensity (w/sr)
Intensity=[(-0.999,  2.21e+08),
           (-0.992, -5.06e+08),
           (-0.989, -1.52e+08),
           (-0.986,  1.23e+09),
           (-0.982, -5.77e+08),
           (-0.979,  1.56e+09),
           (-0.972, -4.40e+08),
           (-0.969,  1.48e+09),
           (-0.962,  2.19e+08),
           (-0.958, -8.11e+08),
           (-0.955, -1.46e+08),
           (-0.952, -3.95e+08),
           (-0.948,  1.47e+09),
           (-0.945,  1.77e+08),
           (-0.942,  9.35e+08),
           (-0.938,  3.57e+08),
           (-0.935,  2.37e+09),
           (-0.931,  9.39e+08),
           (-0.928,  9.42e+08),
           (-0.925, -1.38e+08),
           (-0.921,  1.26e+09),
           (-0.918,  1.04e+09),
           (-0.915, -5.26e+08),
           (-0.911,  1.80e+06),
           (-0.908,  7.71e+08),
           (-0.904, -7.97e+08),
           (-0.901, -6.20e+08),
           (-0.898, -7.34e+08),
           (-0.894,  7.32e+08),
           (-0.891, -9.58e+08),
           (-0.888, -1.10e+09),
           (-0.884,  2.38e+08),
           (-0.877, -3.05e+08),
           (-0.874, -2.51e+08),
           (-0.871,  4.52e+08),
           (-0.867, -7.91e+08),
           (-0.864, -1.25e+09),
           (-0.861, -8.38e+07),
           (-0.854, -1.11e+09),
           (-0.851, -3.18e+08),
           (-0.847,  1.22e+09),
           (-0.844,  5.86e+08),
           (-0.840, -1.12e+09),
           (-0.837,  1.01e+09),
           (-0.834,  7.10e+08),
           (-0.830,  2.76e+09),
           (-0.827,  1.61e+09),
           (-0.823, -6.12e+08),
           (-0.820,  8.72e+08),
           (-0.817,  1.36e+09),
           (-0.813,  1.23e+09),
           (-0.810,  1.83e+09),
           (-0.807,  7.17e+08),
           (-0.800,  2.35e+09),
           (-0.790,  1.94e+08),
           (-0.786,  1.27e+08),
           (-0.783,  3.14e+08),
           (-0.780,  6.95e+08),
           (-0.776, -3.40e+08),
           (-0.773, -2.39e+08),
           (-0.769,  4.84e+08),
           (-0.766,  4.65e+08),
           (-0.763,  4.89e+08),
           (-0.759,  1.11e+09),
           (-0.756,  9.05e+08),
           (-0.753, -1.25e+09),
           (-0.749,  9.94e+08),
           (-0.746,  1.51e+08),
           (-0.742,  1.71e+09),
           (-0.739,  4.23e+08),
           (-0.736, -2.21e+08),
           (-0.732,  1.16e+09),
           (-0.729,  2.12e+08),
           (-0.726, -2.31e+08),
           (-0.722, -4.81e+07),
           (-0.719,  8.97e+08),
           (-0.716,  1.22e+09),
           (-0.712, -6.90e+07),
           (-0.705,  3.24e+08),
           (-0.702,  6.67e+08),
           (-0.699, -2.42e+08),
           (-0.695,  9.46e+08),
           (-0.689,  7.04e+07),
           (-0.685,  9.48e+07),
           (-0.682,  3.56e+08),
           (-0.678,  9.60e+08),
           (-0.675,  1.28e+08),
           (-0.672,  6.35e+07),
           (-0.668,  6.38e+08),
           (-0.665,  4.47e+08),
           (-0.661,  7.08e+08),
           (-0.655, -1.29e+09),
           (-0.648, -2.82e+08),
           (-0.645, -1.13e+09),
           (-0.641,  2.67e+08),
           (-0.638,  6.26e+08),
           (-0.634,  6.76e+08),
           (-0.631,  2.19e+08),
           (-0.628, -1.36e+09),
           (-0.621,  8.43e+08),
           (-0.618,  6.63e+08),
           (-0.614, -6.55e+08),
           (-0.611,  8.95e+07),
           (-0.607, -1.36e+09),
           (-0.604, -3.81e+08),
           (-0.601, -1.05e+09),
           (-0.597, -8.96e+08),
           (-0.594, -1.82e+09),
           (-0.591, -2.20e+09),
           (-0.587, -1.89e+09),
           (-0.580, -2.48e+08),
           (-0.577, -1.47e+08),
           (-0.574, -1.50e+08),
           (-0.570, -1.26e+09),
           (-0.567,  2.87e+08),
           (-0.564, -6.65e+08),
