Bolide Detection Notification: 2008-055

At 19:33:14 UT on 24 Feb 2008, sensors aboard U. S. Government satellites recorded
the flash signature of a large meteoroid entry into the atmosphere. Location of the
flash  was not determined.

Based upon the visible-light intensity-time signature, peak brightness of the flash
was  determined to be approximately 1.9E10 watts/steradian, and total radiated flash
energy  7.4E10 joules (6000K blackbody model).

Columns: time, intensity (w/sr)
Intensity=[(-1.198, -1.89e+09),
           (-1.195, -2.68e+09),
           (-1.191, -1.52e+09),
           (-1.188, -1.00e+09),
           (-1.185, -1.57e+09),
           (-1.181, -1.60e+09),
           (-1.178,  4.18e+08),
           (-1.174, -4.20e+07),
           (-1.171, -8.28e+08),
           (-1.168, -6.32e+08),
           (-1.164, -6.49e+08),
           (-1.161,  1.22e+09),
           (-1.158,  3.36e+09),
           (-1.154,  3.46e+09),
           (-1.151,  4.78e+09),
           (-1.148,  5.57e+09),
           (-1.144,  4.94e+09),
           (-1.141,  4.26e+09),
           (-1.137,  2.97e+09),
           (-1.134,  3.15e+09),
           (-1.131,  4.29e+09),
           (-1.127,  4.29e+09),
           (-1.124,  4.70e+09),
           (-1.120,  4.25e+09),
           (-1.117,  3.87e+09),
           (-1.114,  2.74e+09),
           (-1.110,  3.45e+09),
           (-1.107,  6.34e+08),
           (-1.104, -7.76e+08),
           (-1.100,  1.11e+09),
           (-1.097,  2.23e+09),
           (-1.094,  2.29e+09),
           (-1.090,  2.56e+09),
           (-1.087,  3.72e+09),
           (-1.083,  2.40e+09),
           (-1.080,  6.13e+08),
           (-1.077, -9.82e+08),
           (-1.073, -1.68e+08),
           (-1.070, -9.12e+08),
           (-1.066, -7.40e+08),
           (-1.063, -9.48e+08),
           (-1.060, -8.95e+08),
           (-1.056, -1.78e+08),
           (-1.053,  3.15e+09),
           (-1.050,  5.11e+09),
           (-1.046,  3.39e+09),
           (-1.043,  1.90e+09),
           (-1.040,  1.43e+09),
           (-1.036,  3.62e+09),
           (-1.033,  2.68e+09),
           (-1.029,  1.32e+09),
           (-1.026,  2.36e+09),
           (-1.023,  1.12e+08),
           (-1.019, -2.88e+08),
           (-1.016,  1.91e+09),
           (-1.012,  8.04e+08),
           (-1.009,  1.65e+08),
           (-1.006,  2.29e+09),
           (-1.002,  2.17e+09),
           (-0.999,  3.51e+09),
