Bolide Detection Notification: 2006-317

At 15:16:34 on 13 November 2006, sensors aboard U. S. Government satellites recorded
the flash signature of a large meteoroid entry into the atmosphere. Location of the
flash was 44.0S, 43.3E.

Based on the visible-light intensity-time signature, peak brightness of the flash was
determined to be approximately 4.60e9 watts/steradian, and total radiated flash
energy 2.30e10 joules (6000K blackbody model).

Columns: time, intensity (w/sr)
Intensity=[(-1.897,  3.80e+08),
           (-1.893,  9.90e+08),
           (-1.890,  8.04e+08),
           (-1.887,  8.80e+08),
           (-1.883,  3.62e+07),
           (-1.880,  2.48e+08),
           (-1.876,  2.06e+08),
           (-1.873,  2.67e+08),
           (-1.870, -2.29e+08),
           (-1.866, -9.31e+08),
           (-1.860,  4.71e+08),
           (-1.856,  4.96e+08),
           (-1.849, -1.40e+09),
           (-1.846, -4.45e+08),
           (-1.843,  1.44e+08),
           (-1.839, -1.47e+08),
           (-1.836, -6.09e+08),
           (-1.833,  5.71e+08),
           (-1.829,  1.22e+09),
           (-1.826,  1.49e+09),
           (-1.823,  1.99e+09),
           (-1.819,  1.73e+09),
           (-1.816,  4.19e+08),
           (-1.812,  3.93e+07),
           (-1.809,  1.52e+08),
           (-1.806,  1.19e+09),
           (-1.799, -2.59e+08),
           (-1.796, -1.34e+09),
           (-1.792, -1.52e+09),
           (-1.785,  1.56e+09),
           (-1.782,  2.33e+09),
           (-1.779,  1.77e+09),
           (-1.775,  6.94e+08),
           (-1.772,  6.70e+08),
           (-1.768,  9.33e+08),
           (-1.765, -1.43e+09),
           (-1.762, -1.64e+09),
           (-1.758, -2.10e+08),
           (-1.755, -1.12e+09),
           (-1.752, -1.63e+09),
           (-1.748, -1.63e+09),
           (-1.745,  5.05e+07),
           (-1.741,  6.96e+08),
           (-1.738,  2.11e+08),
           (-1.735,  1.49e+09),
           (-1.731,  2.23e+09),
           (-1.728,  1.10e+09),
           (-1.725,  6.98e+08),
           (-1.721,  6.33e+08),
           (-1.718,  1.87e+09),
