Bolide Detection Notification: 2022-038

At 20:06:25 UT on 07 Feb 2022, sensors aboard U. S. Government satellites recorded
the flash signature of a large meteoroid entry into the atmosphere. Location of the
flash was Lat 28.7 °S, Lon 11.4 °E.

Based upon the visible-light intensity-time signature, peak brightness of the flash
was determined to be approximately 4.07e+11 watts/steradian, and total radiated flash
energy 3.48e+12 joules (6000K blackbody model).

Columns: time, intensity (w/sr)
Intensity=[(-0.699, -7.26e+08),
           (-0.695, -4.72e+08),
           (-0.692, -8.15e+08),
           (-0.689, -5.60e+07),
           (-0.685, -2.55e+09),
           (-0.682, -2.14e+08),
           (-0.678,  6.29e+08),
           (-0.675, -6.06e+07),
           (-0.672,  3.39e+08),
           (-0.668,  2.44e+08),
           (-0.665, -5.10e+08),
           (-0.662, -5.34e+07),
           (-0.658, -8.40e+07),
           (-0.655,  8.05e+08),
           (-0.651,  3.44e+08),
           (-0.648,  4.09e+08),
           (-0.645, -8.56e+08),
           (-0.641,  3.37e+08),
           (-0.638,  3.30e+09),
           (-0.635,  1.53e+09),
           (-0.631,  1.56e+09),
           (-0.628,  9.26e+08),
           (-0.624,  1.46e+09),
           (-0.621, -1.00e+09),
           (-0.618,  1.11e+09),
           (-0.611, -5.42e+07),
           (-0.608,  3.35e+08),
           (-0.604, -3.01e+07),
           (-0.601, -7.59e+08),
           (-0.594,  1.24e+09),
           (-0.591,  1.08e+09),
           (-0.587,  3.37e+08),
           (-0.584,  9.67e+08),
           (-0.581,  3.60e+08),
           (-0.570,  8.81e+08),
           (-0.567,  4.02e+09),
           (-0.564,  1.23e+09),
           (-0.560,  1.32e+09),
           (-0.554,  2.28e+09),
           (-0.550,  1.17e+08),
           (-0.547,  4.48e+08),
           (-0.543,  1.47e+09),
           (-0.540,  6.14e+08),
           (-0.537,  1.58e+09),
           (-0.530,  4.24e+08),
           (-0.527,  1.69e+09),
           (-0.523,  6.14e+08),
           (-0.520,  2.70e+09),
           (-0.516,  3.41e+08),
           (-0.513, -1.30e+09),
           (-0.510,  1.55e+09),
           (-0.506,  1.62e+08),
           (-0.503,  1.81e+09),
           (-0.500,  1.02e+08),
           (-0.496,  2.63e+09),
           (-0.493,  1.58e+08),
           (-0.489,  2.15e+09),
           (-0.486,  6.42e+08),
           (-0.483, -3.34e+08),
           (-0.479,  4.62e+08),
           (-0.476,  1.96e+09),
           (-0.473,  3.83e+08),
           (-0.469,  1.68e+08),
           (-0.466,  5.82e+08),
           (-0.462,  2.98e+08),
           (-0.459, -5.76e+08),
           (-0.452,  4.65e+08),
           (-0.446, -7.64e+08),
           (-0.442,  1.32e+09),
           (-0.439,  2.06e+09),
           (-0.435,  3.13e+07),
           (-0.432,  1.47e+08),
           (-0.429,  1.68e+09),
           (-0.425,  1.64e+09),
           (-0.422,  2.73e+09),
           (-0.415,  8.51e+08),
           (-0.412,  1.12e+09),
           (-0.408, -4.13e+08),
           (-0.405,  6.15e+07),
           (-0.402,  1.46e+09),
           (-0.398,  1.63e+09),
           (-0.395,  2.26e+08),
           (-0.392, -6.72e+08),
           (-0.388,  7.41e+07),
           (-0.385,  1.66e+09),
           (-0.381, -5.78e+08),
           (-0.378,  2.26e+08),
           (-0.375, -1.93e+08),
           (-0.371,  9.21e+08),
           (-0.368,  4.03e+08),
           (-0.365,  1.45e+09),
           (-0.361,  1.60e+08),
           (-0.348,  6.73e+08),
           (-0.344, -5.08e+08),
           (-0.341,  4.04e+08),
           (-0.338,  5.08e+08),
           (-0.334, -6.68e+07),
           (-0.331,  2.49e+09),
           (-0.327,  3.99e+07),
           (-0.324, -3.62e+08),
           (-0.321,  5.57e+08),
           (-0.317, -2.01e+08),
           (-0.311,  1.71e+09),
           (-0.304,  3.56e+08),
           (-0.300,  1.75e+09),
           (-0.297,  1.89e+09),
           (-0.294, -1.41e+08),
           (-0.290, -3.96e+08),
           (-0.287,  1.33e+09),
           (-0.284,  1.92e+09),
           (-0.277,  4.06e+08),
           (-0.273,  2.10e+09),
           (-0.270, -1.74e+08),
           (-0.267, -4.49e+08),
           (-0.263,  9.47e+08),
           (-0.257, -7.17e+07),
           (-0.250,  1.01e+09),
           (-0.246,  1.33e+09),
           (-0.243,  2.37e+09),
           (-0.240,  1.75e+09),
           (-0.236,  4.19e+08),
           (-0.233,  1.21e+09),
           (-0.230, -1.65e+08),
           (-0.226,  1.96e+09),
           (-0.223,  1.05e+09),
           (-0.219,  2.93e+09),
           (-0.216,  1.51e+08),
           (-0.213,  2.76e+09),
           (-0.209,  1.51e+09),
           (-0.206,  3.03e+09),
           (-0.203,  1.31e+09),
           (-0.199,  2.20e+09),
           (-0.196,  3.54e+09),
           (-0.192,  1.12e+09),
