Bolide Detection Notification: 2010-281

At 09:58:01 UT on 08 Oct 2010, sensors aboard U. S. Government satellites recorded
the flash signature of a large meteoroid entry into the atmosphere. Location of the
flash was not determined.

Based upon the visible-light intensity-time signature, peak brightness of the flash
was determined to be approximately 1.22e+10 watts/steradian, and total radiated flash
energy 2.68e+10 joules (6000K blackbody model).

Columns: time, intensity (w/sr)
Intensity=[(-0.597, -1.31e+09),
           (-0.594, -5.91e+07),
           (-0.591,  1.46e+09),
           (-0.584, -7.82e+08),
           (-0.580, -3.74e+08),
           (-0.577, -4.13e+08),
           (-0.574,  5.10e+08),
           (-0.570, -9.31e+07),
           (-0.567,  2.62e+08),
           (-0.564,  6.90e+08),
           (-0.560,  7.78e+08),
           (-0.557, -7.72e+08),
           (-0.553, -6.22e+07),
           (-0.550, -1.31e+09),
           (-0.547,  4.89e+08),
           (-0.543,  1.03e+09),
           (-0.540,  3.56e+08),
           (-0.537,  3.27e+08),
           (-0.533,  5.39e+08),
           (-0.530, -1.48e+09),
           (-0.526,  3.20e+08),
           (-0.523,  5.24e+08),
           (-0.520,  1.41e+09),
           (-0.516, -1.16e+08),
           (-0.513, -4.24e+08),
           (-0.510, -3.46e+07),
           (-0.506, -1.49e+09),
           (-0.503,  1.41e+09),
           (-0.499, -8.55e+08),
           (-0.496, -9.01e+08),
           (-0.493, -1.80e+09),
           (-0.489, -3.58e+07),
           (-0.486,  5.76e+08),
           (-0.483, -4.85e+08),
           (-0.479,  3.49e+08),
           (-0.476, -4.39e+08),
           (-0.472, -2.61e+08),
           (-0.469, -6.97e+08),
           (-0.466, -3.73e+08),
           (-0.462, -7.70e+08),
           (-0.459, -4.24e+07),
           (-0.456,  2.37e+08),
           (-0.452,  1.15e+09),
           (-0.449, -1.34e+07),
           (-0.445, -1.97e+09),
           (-0.442, -1.14e+09),
           (-0.439,  8.41e+07),
           (-0.435, -6.54e+08),
           (-0.432,  3.53e+08),
           (-0.429, -5.97e+08),
           (-0.425, -1.00e+09),
           (-0.422, -2.50e+08),
