Bolide Detection Notification: 2009-284

At 12:49:51 UT on 11 Oct 2009, sensors aboard U. S. Government satellites recorded
the flash signature of a large meteoroid entry into the atmosphere. Location of the
flash was Lat 78.3S, Lon 70.2E.

Based upon the visible-light intensity-time signature, peak brightness of the flash
was determined to be approximately 1.21e+10 watts/steradian, and total radiated flash
energy 8.53e+10 joules (6000K blackbody model).

Columns: time, intensity (w/sr)
Intensity=[(-1.397,  9.71e+08),
           (-1.394,  2.60e+08),
           (-1.390,  2.38e+09),
           (-1.384,  2.87e+08),
           (-1.380,  1.24e+09),
           (-1.377, -7.38e+08),
           (-1.374,  2.70e+08),
           (-1.370,  4.91e+08),
           (-1.367, -4.78e+07),
           (-1.363, -9.70e+07),
           (-1.360,  3.53e+08),
           (-1.357, -1.12e+09),
           (-1.353,  4.79e+08),
           (-1.350, -1.78e+08),
           (-1.343,  1.12e+09),
           (-1.340, -1.11e+08),
           (-1.337,  7.22e+08),
           (-1.333,  1.18e+09),
           (-1.330,  3.21e+08),
           (-1.326,  7.12e+08),
           (-1.316, -6.87e+08),
           (-1.313,  5.49e+08),
           (-1.310,  3.34e+08),
           (-1.306,  4.83e+08),
           (-1.303, -1.61e+09),
           (-1.299,  7.59e+08),
           (-1.296,  4.99e+08),
           (-1.293,  9.72e+08),
           (-1.289,  5.09e+08),
           (-1.286, -1.31e+08),
           (-1.282,  7.38e+07),
           (-1.279,  6.30e+08),
           (-1.276,  8.17e+08),
           (-1.272,  1.13e+09),
           (-1.269,  4.61e+08),
           (-1.266,  5.76e+08),
           (-1.262,  1.46e+09),
           (-1.259, -3.84e+08),
           (-1.255,  1.09e+09),
           (-1.249, -7.50e+08),
           (-1.245,  1.61e+09),
           (-1.242,  1.08e+09),
           (-1.239, -2.99e+08),
           (-1.235,  1.15e+09),
           (-1.232,  1.48e+09),
           (-1.228,  3.57e+08),
           (-1.225,  3.89e+08),
           (-1.222,  6.01e+07),
           (-1.215,  9.86e+08),
           (-1.212, -1.76e+08),
