Bolide Detection Notification: 2017-070

At 04:51:21 UT on 11 Mar 2017, sensors aboard U. S. Government satellites recorded
the flash signature of a large meteoroid entry into the atmosphere. Location of the
flash was Lat 28.3N, Lon 60.2W.

Based upon the visible-light intensity-time signature, peak brightness of the flash
was determined to be approximately 3.09e+11 watts/steradian, and total radiated flash
energy 1.27e+12 joules (6000K blackbody model).

Columns: time, intensity (w/sr)
Intensity=[(-0.479, -8.44e+07),
           (-0.476,  1.20e+08),
           (-0.473,  1.25e+09),
           (-0.469, -4.08e+08),
           (-0.466, -9.31e+08),
           (-0.462, -3.11e+08),
           (-0.459, -1.59e+07),
           (-0.456,  1.39e+09),
           (-0.449, -4.41e+08),
           (-0.446, -1.38e+09),
           (-0.439,  5.50e+07),
           (-0.435, -2.16e+08),
           (-0.432,  4.47e+08),
           (-0.429,  6.78e+07),
           (-0.425, -6.30e+08),
           (-0.422,  8.82e+07),
           (-0.419, -8.80e+08),
           (-0.415, -4.36e+08),
           (-0.412, -4.74e+08),
           (-0.408,  5.78e+08),
           (-0.405,  1.20e+09),
           (-0.402,  1.52e+08),
           (-0.398, -8.22e+07),
           (-0.395,  1.09e+09),
           (-0.388, -1.62e+09),
           (-0.385,  8.94e+08),
           (-0.381,  9.34e+08),
           (-0.378,  1.17e+08),
           (-0.375,  4.33e+08),
           (-0.371, -1.76e+08),
           (-0.368, -1.68e+09),
           (-0.365, -4.00e+08),
           (-0.361,  1.89e+09),
           (-0.358,  1.55e+08),
           (-0.354,  2.69e+08),
           (-0.351, -1.19e+09),
           (-0.348,  3.50e+08),
           (-0.344,  6.35e+08),
           (-0.341, -1.30e+09),
           (-0.331,  4.19e+08),
           (-0.327, -4.23e+08),
           (-0.324, -2.75e+08),
           (-0.321,  3.70e+08),
           (-0.317, -4.24e+08),
           (-0.314, -6.09e+08),
           (-0.311, -8.00e+07),
           (-0.300, -2.34e+08),
           (-0.294,  1.62e+08),
           (-0.290, -4.65e+08),
           (-0.287,  3.28e+08),
           (-0.283,  2.63e+09),
           (-0.280,  5.18e+08),
           (-0.277,  1.93e+09),
