Bolide Detection Notification: 2015-009

At 17:31:47 UT on 09 Jan 2015, sensors aboard U. S. Government satellites recorded
the flash signature of a large meteoroid entry into the atmosphere. Location of the
flash was Lat 23.3 °S, Lon 49.2 °W.

Based upon the visible-light intensity-time signature, peak brightness of the flash
was determined to be approximately 1.41e+10 watts/steradian, and total radiated flash
energy 4.41e+10 joules (6000K blackbody model).

Columns: time, intensity (w/sr)
Intensity=[(-0.500,  9.20e+08),
           (-0.496, -8.67e+08),
           (-0.493,  1.28e+09),
           (-0.486,  3.43e+08),
           (-0.483, -1.23e+09),
           (-0.479, -5.00e+08),
           (-0.476, -1.76e+08),
           (-0.473, -8.89e+08),
           (-0.469,  1.64e+09),
           (-0.466, -1.99e+09),
           (-0.462,  3.88e+08),
           (-0.459,  1.08e+08),
           (-0.456, -2.07e+09),
           (-0.452, -1.93e+09),
           (-0.449,  2.08e+07),
           (-0.446,  8.91e+08),
           (-0.442, -5.59e+08),
           (-0.439, -3.69e+07),
           (-0.435,  9.69e+08),
           (-0.432, -4.29e+08),
           (-0.429, -3.03e+09),
           (-0.425,  2.84e+09),
           (-0.422, -3.10e+08),
           (-0.419,  3.37e+08),
           (-0.415,  4.56e+08),
           (-0.412, -5.87e+08),
           (-0.408,  3.01e+08),
           (-0.405, -3.71e+09),
           (-0.402,  7.94e+08),
           (-0.398, -2.10e+09),
           (-0.395, -3.26e+08),
           (-0.392,  3.50e+08),
           (-0.388,  2.33e+09),
           (-0.385, -4.41e+09),
           (-0.381,  5.48e+08),
           (-0.378, -3.46e+09),
           (-0.375, -1.32e+09),
           (-0.371, -1.02e+09),
           (-0.368, -9.41e+08),
           (-0.365,  5.91e+08),
           (-0.361, -5.99e+08),
           (-0.358, -2.72e+09),
           (-0.354,  1.17e+09),
           (-0.351,  8.50e+08),
           (-0.348, -5.01e+08),
           (-0.341, -2.58e+09),
           (-0.338,  1.58e+09),
           (-0.331, -1.25e+08),
           (-0.327, -2.93e+09),
           (-0.324,  2.04e+09),
           (-0.321, -1.92e+09),
