Bolide Detection Notification: 2019-146

At 10:07:54 UT on 26 May 2019, sensors aboard U. S. Government satellites recorded
the flash signature of a large meteoroid entry into the atmosphere. Location of the
flash was Lat 56.6 °N, Lon 25.3 °W.

Based upon the visible-light intensity-time signature, peak brightness of the flash
was determined to be approximately 8.82e+09 watts/steradian, and total radiated flash
energy 2.27e+10 joules (6000K blackbody model).

Columns: time, intensity (w/sr)
Intensity=[( 0.003, -6.64e+08),
           ( 0.007,  1.88e+09),
           ( 0.010,  8.81e+07),
           ( 0.014, -2.81e+09),
           ( 0.017, -6.84e+08),
           ( 0.020, -5.38e+08),
           ( 0.024,  1.67e+09),
           ( 0.027,  4.82e+08),
           ( 0.030,  8.89e+08),
           ( 0.034,  3.50e+08),
           ( 0.037,  7.26e+07),
           ( 0.041, -5.27e+08),
           ( 0.044, -1.81e+09),
           ( 0.047, -2.05e+08),
           ( 0.051, -1.41e+08),
           ( 0.054,  7.84e+08),
           ( 0.057,  4.82e+08),
           ( 0.061, -1.61e+09),
           ( 0.064, -2.34e+09),
           ( 0.067, -3.38e+09),
           ( 0.071, -3.50e+09),
           ( 0.074, -6.98e+08),
           ( 0.078, -5.53e+08),
           ( 0.081,  6.23e+08),
           ( 0.084, -1.80e+09),
           ( 0.088,  1.66e+09),
           ( 0.091, -2.87e+09),
           ( 0.098,  2.29e+09),
           ( 0.101, -1.94e+09),
           ( 0.105,  8.51e+08),
           ( 0.111, -3.00e+09),
           ( 0.115, -2.87e+09),
           ( 0.118, -5.67e+08),
           ( 0.122, -1.79e+09),
           ( 0.125,  2.03e+09),
           ( 0.128,  1.13e+09),
           ( 0.132,  9.67e+08),
           ( 0.135, -3.23e+09),
           ( 0.138,  1.49e+09),
           ( 0.142, -4.64e+08),
           ( 0.145, -3.10e+09),
           ( 0.148,  2.37e+06),
           ( 0.152, -5.63e+08),
           ( 0.155, -1.44e+09),
           ( 0.159,  1.65e+08),
           ( 0.162,  4.12e+08),
           ( 0.165,  2.97e+09),
           ( 0.169, -1.73e+08),
           ( 0.172, -5.58e+08),
           ( 0.175,  6.20e+08),
           ( 0.179,  1.27e+09),
           ( 0.182,  1.08e+09),
           ( 0.186,  9.41e+08),
           ( 0.189,  5.54e+08),
           ( 0.192,  1.54e+09),
           ( 0.196, -1.42e+09),
           ( 0.199, -8.50e+06),
           ( 0.203,  3.79e+08),
           ( 0.206, -4.66e+08),
           ( 0.209,  1.21e+09),
           ( 0.213,  1.42e+09),
           ( 0.216,  1.66e+08),
           ( 0.219,  2.45e+09),
           ( 0.223,  1.54e+09),
           ( 0.226, -9.73e+08),
           ( 0.230, -2.61e+08),
           ( 0.233, -2.26e+09),
           ( 0.236, -2.51e+08),
           ( 0.240, -2.30e+09),
           ( 0.243,  1.31e+09),
           ( 0.246, -1.61e+09),
           ( 0.250, -5.29e+08),
           ( 0.253, -1.39e+09),
           ( 0.256,  3.55e+09),
           ( 0.260, -1.23e+09),
           ( 0.263,  4.76e+08),
           ( 0.267,  1.40e+08),
           ( 0.270,  1.40e+09),
           ( 0.273,  4.75e+09),
           ( 0.277,  9.73e+08),
           ( 0.280,  1.18e+09),
           ( 0.283, -2.19e+08),
           ( 0.287, -3.64e+08),
           ( 0.290,  4.28e+09),
           ( 0.294,  1.21e+09),
           ( 0.297,  1.31e+09),
           ( 0.300,  6.12e+08),
           ( 0.304, -8.29e+08),
           ( 0.307,  6.20e+08),
           ( 0.311,  2.28e+09),
           ( 0.314, -1.47e+09),
           ( 0.317, -6.83e+08),
           ( 0.321,  4.27e+08),
           ( 0.324, -9.69e+08),
           ( 0.327, -8.17e+07),
           ( 0.331,  1.07e+09),
           ( 0.334,  1.05e+09),
           ( 0.337, -4.33e+08),
           ( 0.341,  1.57e+09),
           ( 0.344,  1.07e+09),
           ( 0.348,  1.90e+09),
           ( 0.351, -1.10e+09),
           ( 0.354,  3.87e+09),
           ( 0.358,  1.19e+09),
           ( 0.361, -6.43e+08),
           ( 0.364,  6.95e+08),
           ( 0.368, -2.01e+09),
           ( 0.371,  3.38e+09),
           ( 0.375,  3.64e+09),
           ( 0.378,  5.96e+08),
           ( 0.381,  5.61e+08),
           ( 0.385, -3.77e+09),
           ( 0.388, -4.61e+07),
           ( 0.392,  3.22e+08),
           ( 0.395, -6.05e+08),
           ( 0.398, -8.20e+07),
           ( 0.402,  3.06e+09),
           ( 0.405,  6.62e+08),
           ( 0.408,  3.75e+09),
           ( 0.412,  5.91e+07),
           ( 0.415, -1.81e+08),
           ( 0.419,  3.43e+07),
           ( 0.425,  2.96e+09),
           ( 0.429,  3.27e+08),
           ( 0.432,  4.21e+08),
           ( 0.435, -1.30e+09),
           ( 0.439,  1.24e+09),
           ( 0.442,  3.25e+08),
           ( 0.445,  1.90e+08),
           ( 0.449,  1.27e+09),
           ( 0.452,  4.00e+09),
           ( 0.456,  1.26e+09),
           ( 0.459,  3.00e+09),
           ( 0.462, -5.76e+08),
           ( 0.466,  7.56e+08),
           ( 0.469,  9.17e+08),
           ( 0.472,  2.97e+09),
           ( 0.479,  2.18e+08),
           ( 0.483,  1.44e+09),
           ( 0.489,  4.36e+09),
           ( 0.493,  2.85e+09),
           ( 0.496,  3.89e+09),
           ( 0.500,  6.37e+09),
           ( 0.503,  4.94e+09),
           ( 0.506,  5.40e+08),
           ( 0.510,  2.15e+09),
           ( 0.513,  6.82e+09),
           ( 0.516,  3.41e+09),
           ( 0.520,  4.39e+09),
           ( 0.523,  3.90e+09),
           ( 0.526,  4.54e+09),
           ( 0.530,  3.01e+09),
           ( 0.533,  2.02e+09),
           ( 0.537,  3.50e+09),
           ( 0.540,  5.52e+09),
           ( 0.543,  2.97e+09),
           ( 0.547, -8.43e+07),
           ( 0.550,  2.77e+09),
           ( 0.553,  4.32e+09),
           ( 0.560,  1.50e+09),
           ( 0.564,  1.15e+09),
           ( 0.567,  3.63e+09),
           ( 0.570,  2.72e+09),
           ( 0.574,  9.83e+08),
           ( 0.577,  1.24e+09),
           ( 0.581,  4.11e+09),
           ( 0.584,  1.18e+09),
           ( 0.587,  2.50e+09),
           ( 0.591,  4.19e+09),
           ( 0.594,  1.63e+09),
           ( 0.597,  1.53e+09),
           ( 0.601,  3.50e+09),
           ( 0.604, -5.29e+07),
           ( 0.608,  4.52e+09),
           ( 0.611,  4.83e+09),
           ( 0.614,  4.59e+09),
           ( 0.618,  3.85e+09),
           ( 0.621,  5.11e+09),
           ( 0.624,  4.34e+09),
           ( 0.628,  3.03e+09),
           ( 0.631,  2.40e+09),
