Bolide Detection Notification: 2009-197

At 06:39:05 UT on 16 Jul 2009, sensors aboard U. S. Government satellites recorded
the flash signature of a large meteoroid entry into the atmosphere. Location of the
flash was Lat 24.4S, Lon 59.8W.

Based upon the visible-light intensity-time signature, peak brightness of the flash
was determined to be approximately 2.08e+11 watts/steradian, and total radiated flash
energy 7.59e+11 joules (6000K blackbody model).

Columns: time, intensity (w/sr)
Intensity=[( 0.503,  1.10e+09),
           ( 0.506, -3.75e+08),
           ( 0.510,  8.17e+08),
           ( 0.513, -1.66e+08),
           ( 0.516,  6.58e+08),
           ( 0.520,  1.42e+07),
           ( 0.523,  1.51e+09),
           ( 0.526, -3.58e+08),
           ( 0.530,  1.03e+09),
           ( 0.533, -2.85e+08),
           ( 0.537,  3.61e+08),
           ( 0.540,  6.26e+07),
           ( 0.543,  1.83e+08),
           ( 0.547,  5.33e+08),
           ( 0.550,  1.40e+08),
           ( 0.553,  8.52e+08),
           ( 0.557,  1.10e+09),
           ( 0.560, -3.70e+08),
           ( 0.564,  3.55e+08),
           ( 0.567,  7.77e+08),
           ( 0.570,  1.40e+09),
           ( 0.574,  1.14e+09),
           ( 0.577,  2.60e+09),
           ( 0.580,  1.68e+09),
           ( 0.584,  2.90e+09),
           ( 0.587,  6.18e+09),
           ( 0.591,  1.10e+10),
           ( 0.594,  1.32e+10),
           ( 0.597,  1.38e+10),
           ( 0.601,  1.56e+10),
           ( 0.604,  1.86e+10),
           ( 0.611,  2.68e+10),
           ( 0.614,  3.26e+10),
           ( 0.618,  2.98e+10),
           ( 0.621,  2.74e+10),
           ( 0.624,  2.88e+10),
           ( 0.628,  2.97e+10),
           ( 0.631,  3.13e+10),
           ( 0.635,  3.23e+10),
           ( 0.638,  3.48e+10),
           ( 0.645,  4.47e+10),
           ( 0.648,  4.67e+10),
           ( 0.658,  6.40e+10),
           ( 0.665,  7.82e+10),
           ( 0.668,  8.29e+10),
           ( 0.672,  8.54e+10),
           ( 0.675,  8.99e+10),
           ( 0.678,  8.79e+10),
           ( 0.682,  8.36e+10),
           ( 0.685,  8.28e+10),
           ( 0.689,  8.15e+10),
           ( 0.692,  8.56e+10),
           ( 0.695,  9.26e+10),
           ( 0.699,  1.01e+11),
           ( 0.709,  1.38e+11),
           ( 0.712,  1.42e+11),
           ( 0.716,  1.42e+11),
           ( 0.719,  1.47e+11),
           ( 0.726,  1.55e+11),
           ( 0.729,  1.54e+11),
           ( 0.732,  1.48e+11),
           ( 0.736,  1.46e+11),
           ( 0.739,  1.48e+11),
           ( 0.743,  1.53e+11),
           ( 0.749,  1.55e+11),
           ( 0.753,  1.53e+11),
           ( 0.756,  1.43e+11),
           ( 0.759,  1.30e+11),
           ( 0.763,  1.21e+11),
           ( 0.766,  1.21e+11),
           ( 0.770,  1.24e+11),
           ( 0.773,  1.30e+11),
           ( 0.776,  1.32e+11),
           ( 0.780,  1.35e+11),
           ( 0.783,  1.36e+11),
           ( 0.786,  1.36e+11),
           ( 0.790,  1.41e+11),
           ( 0.793,  1.40e+11),
           ( 0.797,  1.42e+11),
           ( 0.800,  1.48e+11),
           ( 0.803,  1.57e+11),
           ( 0.807,  1.64e+11),
           ( 0.810,  1.67e+11),
           ( 0.817,  1.78e+11),
           ( 0.824,  1.93e+11),
           ( 0.827,  2.04e+11),
           ( 0.830,  2.08e+11),
           ( 0.834,  2.04e+11),
           ( 0.837,  1.89e+11),
           ( 0.844,  1.55e+11),
           ( 0.847,  1.40e+11),
           ( 0.851,  1.34e+11),
           ( 0.854,  1.26e+11),
