Bolide Detection Notification: 2013-012

At 03:04:21 UT on 12 Jan 2013, sensors aboard U. S. Government satellites recorded
the flash signature of a large meteoroid entry into the atmosphere. Location of the
flash was Lat 15.1S, Lon 155.6W.

Based upon the visible-light intensity-time signature, peak brightness of the flash
was determined to be approximately 1.17e+10 watts/steradian, and total radiated flash
energy 4.87e+10 joules (6000K blackbody model).

Columns: time, intensity (w/sr)
Intensity=[(-0.500, -1.25e+09),
           (-0.496,  3.49e+08),
           (-0.493,  2.54e+08),
           (-0.489, -4.09e+08),
           (-0.486, -9.16e+08),
           (-0.483,  2.24e+09),
           (-0.479, -9.58e+08),
           (-0.476,  2.33e+08),
           (-0.473,  2.63e+07),
           (-0.469, -3.98e+08),
           (-0.466,  2.36e+08),
           (-0.462,  9.77e+08),
           (-0.459,  3.21e+08),
           (-0.452,  2.52e+09),
           (-0.449, -7.98e+08),
           (-0.442,  1.08e+09),
           (-0.439,  1.57e+09),
           (-0.435, -4.21e+08),
           (-0.432,  1.69e+09),
           (-0.429,  1.11e+08),
           (-0.425,  2.25e+08),
           (-0.422,  5.63e+08),
           (-0.419, -1.99e+08),
           (-0.415, -2.42e+09),
           (-0.412, -6.79e+07),
           (-0.408,  1.69e+09),
           (-0.405,  1.09e+09),
           (-0.402,  1.29e+08),
           (-0.398, -1.70e+08),
           (-0.395,  1.06e+09),
           (-0.392,  2.47e+08),
           (-0.388,  1.42e+09),
           (-0.385,  1.23e+09),
           (-0.381,  1.94e+09),
           (-0.378,  6.79e+08),
           (-0.375,  1.23e+09),
           (-0.371,  8.18e+08),
           (-0.368, -4.92e+08),
           (-0.365,  2.38e+09),
           (-0.361,  1.74e+09),
           (-0.358, -6.29e+08),
           (-0.354, -1.31e+09),
           (-0.351, -4.14e+08),
           (-0.348, -7.91e+08),
           (-0.344, -1.82e+09),
           (-0.341, -3.03e+08),
           (-0.338,  9.58e+08),
           (-0.334, -1.92e+08),
           (-0.331,  1.65e+08),
           (-0.327,  1.48e+09),
           (-0.324,  6.95e+08),
           (-0.321,  1.25e+09),
           (-0.317, -1.35e+09),
           (-0.314, -1.08e+08),
           (-0.310,  5.82e+08),
           (-0.307,  9.75e+08),
           (-0.304, -6.13e+08),
           (-0.300,  6.51e+08),
           (-0.297,  1.27e+09),
           (-0.294,  3.08e+08),
           (-0.290,  5.34e+07),
           (-0.287,  7.21e+08),
           (-0.283, -6.29e+08),
           (-0.280,  1.92e+08),
           (-0.277,  1.29e+08),
           (-0.273,  5.68e+08),
           (-0.270,  1.09e+09),
           (-0.267,  3.71e+07),
           (-0.263,  4.66e+08),
           (-0.260,  2.72e+08),
           (-0.257,  4.61e+08),
           (-0.253,  4.46e+08),
           (-0.250,  1.89e+09),
           (-0.246,  6.30e+08),
           (-0.243, -1.75e+09),
           (-0.240,  1.55e+09),
           (-0.233, -1.06e+09),
           (-0.230,  2.32e+08),
           (-0.226, -5.20e+08),
           (-0.223, -8.55e+08),
           (-0.219, -7.65e+08),
           (-0.216, -2.76e+07),
           (-0.213,  2.39e+08),
           (-0.209, -8.37e+08),
           (-0.206,  5.65e+08),
           (-0.203,  1.01e+09),
           (-0.199,  1.22e+09),
           (-0.192, -9.11e+08),
           (-0.189,  9.92e+08),
           (-0.186,  2.74e+08),
           (-0.182,  1.32e+09),
           (-0.179,  2.88e+08),
           (-0.175, -5.60e+08),
           (-0.172, -7.60e+08),
           (-0.169, -7.74e+08),
