Bolide Detection Notification: 2014-331

At 12:12:52 UT on 27 Nov 2014, sensors aboard U. S. Government satellites recorded
the flash signature of a large meteoroid entry into the atmosphere. Location of the
flash was Lat 18.9S, Lon 72.1W.

Based upon the visible-light intensity-time signature, peak brightness of the flash
was determined to be approximately 1.23e+10 watts/steradian, and total radiated flash
energy 5.46e+10 joules (6000K blackbody model).

Columns: time, intensity (w/sr)
Intensity=[(-0.398,  2.44e+09),
           (-0.395, -2.74e+08),
           (-0.391,  9.02e+08),
           (-0.388,  2.64e+09),
           (-0.385,  2.00e+09),
           (-0.378,  3.03e+09),
           (-0.375,  1.34e+08),
           (-0.371,  6.20e+07),
           (-0.368,  2.16e+09),
           (-0.364,  9.72e+07),
           (-0.361,  1.59e+09),
           (-0.358,  1.17e+09),
           (-0.354, -7.43e+07),
           (-0.351,  1.26e+09),
           (-0.348,  1.47e+09),
           (-0.344,  6.30e+08),
           (-0.341,  1.45e+09),
           (-0.337,  1.21e+09),
           (-0.334,  1.19e+09),
           (-0.331,  1.82e+09),
           (-0.327,  1.73e+09),
           (-0.324,  4.58e+08),
           (-0.321,  1.92e+09),
           (-0.317,  1.51e+09),
           (-0.314, -6.35e+07),
           (-0.310,  1.89e+09),
           (-0.307,  6.92e+08),
           (-0.304,  3.56e+08),
           (-0.300,  1.31e+09),
           (-0.297,  1.38e+09),
           (-0.294,  1.19e+09),
           (-0.290,  1.82e+09),
           (-0.287,  6.69e+08),
           (-0.283,  2.28e+08),
           (-0.280,  7.83e+08),
           (-0.277,  1.15e+09),
           (-0.273,  1.66e+09),
           (-0.270, -5.23e+08),
           (-0.267,  1.35e+09),
           (-0.263,  2.34e+09),
           (-0.260, -1.34e+09),
           (-0.253,  1.07e+09),
           (-0.250,  1.47e+09),
           (-0.243,  3.72e+08),
           (-0.240,  1.88e+09),
           (-0.236,  1.68e+09),
           (-0.233,  1.36e+09),
           (-0.229,  1.75e+08),
           (-0.226,  5.60e+08),
           (-0.223,  1.31e+09),
           (-0.219, -9.87e+08),
           (-0.216,  3.76e+08),
           (-0.213,  9.00e+08),
           (-0.209,  5.32e+07),
           (-0.206,  6.43e+08),
           (-0.202,  2.82e+08),
           (-0.199,  2.04e+08),
           (-0.192, -1.24e+08),
           (-0.189,  1.71e+09),
           (-0.186, -1.70e+08),
           (-0.182, -8.30e+08),
           (-0.179,  7.04e+08),
           (-0.175,  2.44e+08),
           (-0.172,  1.77e+09),
           (-0.169,  1.95e+08),
           (-0.165,  4.90e+08),
           (-0.162, -6.72e+08),
           (-0.159,  3.40e+09),
           (-0.155,  1.03e+09),
           (-0.152, -4.60e+08),
           (-0.148,  5.68e+06),
           (-0.145,  1.17e+09),
           (-0.142,  1.09e+09),
           (-0.138,  1.86e+09),
           (-0.135, -1.03e+08),
           (-0.132, -2.30e+08),
           (-0.128,  1.49e+08),
           (-0.125,  2.14e+08),
           (-0.121, -6.55e+07),
           (-0.118,  7.58e+08),
           (-0.115,  1.45e+08),
           (-0.111,  1.10e+09),
           (-0.108,  1.05e+09),
           (-0.101, -3.67e+08),
           (-0.098,  1.71e+09),
           (-0.091, -8.36e+08),
           (-0.088,  1.42e+09),
           (-0.084, -4.54e+08),
           (-0.081,  1.05e+09),
           (-0.078,  1.12e+09),
           (-0.074,  5.70e+08),
