Bolide Detection Notification: 2010-348

At 00:27:53 UT on 14 Dec 2010, sensors aboard U. S. Government satellites recorded
the flash signature of a large meteoroid entry into the atmosphere. Location of the
flash was Lat 4.9S, Lon 175.5E.

Based upon the visible-light intensity-time signature, peak brightness of the flash
was determined to be approximately 7.51e+09 watts/steradian, and total radiated flash
energy 4.02e+10 joules (6000K blackbody model).

Columns: time, intensity (w/sr)
Intensity=[(-1.097,  8.26e+08),
           (-1.094, -1.44e+08),
           (-1.090,  6.47e+08),
           (-1.087, -1.20e+09),
           (-1.083,  5.64e+08),
           (-1.080, -2.38e+08),
           (-1.077, -1.68e+09),
           (-1.073,  8.66e+07),
           (-1.070,  4.44e+08),
           (-1.067, -6.02e+08),
           (-1.063, -7.01e+08),
           (-1.060, -2.56e+08),
           (-1.056,  1.31e+09),
           (-1.053,  2.20e+09),
           (-1.050,  2.86e+08),
           (-1.046, -9.44e+08),
           (-1.043,  3.40e+09),
           (-1.036, -7.55e+08),
           (-1.033,  1.19e+09),
           (-1.029,  9.69e+07),
           (-1.026,  8.26e+08),
           (-1.023, -1.03e+09),
           (-1.019,  5.48e+08),
           (-1.013, -1.53e+09),
           (-1.009, -4.30e+08),
           (-1.006, -4.21e+08),
           (-0.999,  5.89e+08),
           (-0.996,  5.56e+08),
           (-0.992,  4.91e+08),
           (-0.989,  1.61e+09),
           (-0.986, -2.24e+08),
           (-0.982,  2.13e+07),
           (-0.979, -1.01e+09),
           (-0.975,  2.89e+08),
           (-0.972,  2.89e+08),
           (-0.969,  5.07e+08),
           (-0.965,  1.26e+09),
           (-0.962,  5.35e+08),
           (-0.959, -6.64e+08),
           (-0.955,  2.33e+08),
           (-0.952, -1.31e+08),
           (-0.948,  8.47e+07),
           (-0.945,  5.92e+07),
           (-0.938, -4.57e+08),
           (-0.935,  9.22e+08),
           (-0.932, -1.04e+09),
           (-0.928, -1.01e+09),
           (-0.925,  2.53e+08),
           (-0.921, -6.44e+08),
           (-0.918,  1.10e+09),
           (-0.911,  4.59e+08),
