Bolide Detection Notification: 2022-089

At 18:19:17 UT on 30 Mar 2022, sensors aboard U. S. Government satellites recorded
the flash signature of a large meteoroid entry into the atmosphere. Location of the
flash was Lat 45.9 °S, Lon 171.4 °W.

Based upon the visible-light intensity-time signature, peak brightness of the flash
was determined to be approximately 5.58e+09 watts/steradian, and total radiated flash
energy 2.06e+10 joules (6000K blackbody model).

Columns: time, intensity (w/sr)
Intensity=[( 0.003,  6.73e+08),
           ( 0.007, -1.35e+08),
           ( 0.013,  6.33e+08),
           ( 0.020, -6.08e+08),
           ( 0.024, -2.71e+08),
           ( 0.027, -3.28e+08),
           ( 0.030,  2.47e+08),
           ( 0.034, -1.75e+08),
           ( 0.037, -2.67e+09),
           ( 0.040,  1.02e+09),
           ( 0.044,  1.05e+09),
           ( 0.047, -1.10e+09),
           ( 0.051, -7.28e+08),
           ( 0.054, -1.13e+09),
           ( 0.057,  1.73e+08),
           ( 0.061, -1.09e+08),
           ( 0.064, -2.09e+09),
           ( 0.068,  3.56e+08),
           ( 0.071, -6.79e+08),
           ( 0.074, -7.68e+08),
           ( 0.078,  4.11e+08),
           ( 0.081, -4.31e+08),
           ( 0.084, -3.64e+08),
           ( 0.088, -1.35e+09),
           ( 0.091, -2.06e+09),
           ( 0.095, -1.22e+09),
           ( 0.098,  7.30e+07),
           ( 0.101, -3.80e+08),
           ( 0.105,  1.13e+09),
           ( 0.108, -1.49e+09),
           ( 0.111, -2.32e+09),
           ( 0.115,  2.12e+09),
           ( 0.118, -2.96e+08),
           ( 0.122,  6.18e+08),
           ( 0.125,  4.79e+08),
           ( 0.128,  4.02e+08),
           ( 0.132, -5.01e+07),
           ( 0.135, -3.94e+08),
           ( 0.138, -1.27e+09),
           ( 0.145,  9.14e+07),
           ( 0.148,  9.04e+08),
           ( 0.155, -9.41e+08),
           ( 0.159,  2.31e+08),
           ( 0.162, -5.07e+08),
           ( 0.165, -6.03e+08),
           ( 0.169, -2.38e+09),
           ( 0.172, -6.70e+08),
           ( 0.175, -2.38e+08),
           ( 0.186,  1.41e+09),
           ( 0.189, -4.88e+08),
           ( 0.192, -4.99e+08),
           ( 0.196, -1.53e+08),
           ( 0.199, -1.14e+09),
           ( 0.203, -2.38e+06),
           ( 0.206, -8.09e+08),
           ( 0.209, -8.58e+08),
           ( 0.213, -1.61e+09),
           ( 0.216, -4.04e+08),
           ( 0.219, -8.45e+08),
           ( 0.223, -1.08e+08),
           ( 0.226, -2.95e+08),
           ( 0.230, -7.84e+08),
           ( 0.233,  7.23e+08),
           ( 0.236,  2.53e+08),
           ( 0.240, -1.01e+09),
           ( 0.243,  2.34e+08),
           ( 0.246, -4.43e+08),
           ( 0.250, -1.39e+09),
           ( 0.253, -6.93e+08),
           ( 0.257, -7.38e+08),
           ( 0.260, -1.71e+09),
           ( 0.263,  1.14e+08),
           ( 0.267, -1.28e+08),
           ( 0.270,  2.88e+08),
           ( 0.273, -3.49e+08),
           ( 0.277, -1.62e+09),
           ( 0.280,  6.60e+08),
           ( 0.283,  1.46e+09),
           ( 0.287,  1.81e+09),
           ( 0.290, -8.87e+08),
           ( 0.294,  7.42e+08),
           ( 0.297,  4.10e+08),
           ( 0.300, -1.16e+09),
           ( 0.307,  1.00e+09),
           ( 0.310,  6.40e+08),
           ( 0.314,  2.27e+09),
           ( 0.317, -1.31e+08),
           ( 0.321,  2.22e+09),
           ( 0.324,  1.28e+09),
           ( 0.327,  1.58e+09),
           ( 0.331,  1.60e+08),
           ( 0.334,  1.02e+09),
           ( 0.338,  2.38e+09),
           ( 0.341,  1.65e+09),
           ( 0.344,  1.92e+09),
           ( 0.348,  1.84e+09),
           ( 0.351,  7.22e+08),
           ( 0.354,  8.59e+07),
           ( 0.358, -1.85e+08),
           ( 0.361,  2.73e+08),
           ( 0.365,  6.43e+08),
           ( 0.368,  9.14e+08),
           ( 0.371,  9.91e+08),
           ( 0.375,  1.59e+09),
           ( 0.378,  2.41e+09),
           ( 0.381,  2.57e+09),
           ( 0.385,  4.67e+08),
           ( 0.388,  1.54e+09),
           ( 0.392,  2.89e+09),
           ( 0.395,  1.52e+09),
           ( 0.398,  9.00e+08),
           ( 0.402,  1.15e+09),
           ( 0.405,  1.99e+09),
           ( 0.408,  2.13e+09),
           ( 0.412,  1.37e+09),
           ( 0.415,  1.47e+09),
           ( 0.418,  1.51e+09),
           ( 0.422,  3.00e+09),
           ( 0.425,  1.10e+09),
           ( 0.429,  1.66e+09),
           ( 0.432,  1.56e+09),
           ( 0.439, -6.34e+07),
           ( 0.442,  9.76e+08),
           ( 0.445, -9.75e+08),
           ( 0.449,  2.17e+09),
           ( 0.452,  5.86e+07),
           ( 0.456,  3.65e+08),
           ( 0.459,  1.29e+09),
           ( 0.466, -6.84e+08),
           ( 0.469,  9.15e+08),
           ( 0.472, -1.61e+08),
           ( 0.476,  7.25e+08),
           ( 0.479,  1.24e+09),
           ( 0.483,  2.43e+09),
           ( 0.486,  2.39e+09),
           ( 0.489,  9.34e+08),
           ( 0.493,  3.44e+08),
           ( 0.496,  1.69e+09),
           ( 0.500,  1.05e+09),
           ( 0.503,  1.82e+09),
           ( 0.506,  3.00e+09),
           ( 0.513, -1.53e+07),
           ( 0.516,  1.08e+09),
           ( 0.520,  1.18e+09),
           ( 0.523,  1.53e+09),
           ( 0.526,  1.66e+08),
           ( 0.530, -1.83e+08),
           ( 0.533,  5.05e+08),
           ( 0.537, -4.82e+08),
           ( 0.540,  8.51e+07),
           ( 0.543,  1.71e+09),
           ( 0.547,  5.92e+08),
           ( 0.550,  3.08e+08),
           ( 0.553, -2.05e+08),
           ( 0.557, -2.10e+09),
           ( 0.560,  7.12e+08),
           ( 0.564,  4.74e+08),
           ( 0.570, -4.84e+08),
           ( 0.574,  2.15e+09),
           ( 0.577, -3.16e+08),
           ( 0.581,  9.27e+08),
           ( 0.584, -6.03e+08),
           ( 0.587,  1.19e+09),
           ( 0.591, -1.60e+08),
           ( 0.594, -1.25e+08),
           ( 0.597,  1.64e+09),
           ( 0.601,  1.40e+09),
           ( 0.607, -3.68e+08),
           ( 0.611, -8.75e+08),
           ( 0.614,  3.71e+08),
           ( 0.618,  2.15e+08),
           ( 0.621,  1.36e+09),
           ( 0.624, -3.25e+08),
           ( 0.628, -4.01e+08),
           ( 0.631,  1.92e+09),
           ( 0.635,  8.33e+08),
           ( 0.638, -1.12e+09),
           ( 0.641,  6.27e+08),
           ( 0.645,  2.74e+08),
           ( 0.648, -1.27e+09),
           ( 0.651,  2.62e+08),
           ( 0.655,  1.06e+09),
           ( 0.661, -7.87e+08),
           ( 0.665, -1.65e+08),
           ( 0.668,  8.83e+08),
           ( 0.672,  2.97e+08),
           ( 0.675, -1.73e+09),
           ( 0.678, -8.75e+07),
           ( 0.682,  1.17e+08),
           ( 0.685,  1.63e+09),
           ( 0.688,  1.28e+09),
           ( 0.692, -4.96e+08),
           ( 0.695,  5.35e+08),
           ( 0.699, -2.18e+09),
           ( 0.702, -1.39e+09),
           ( 0.705,  2.64e+08),
           ( 0.709,  1.05e+09),
           ( 0.712, -6.02e+07),
           ( 0.716,  3.76e+08),
           ( 0.719, -3.51e+08),
           ( 0.722,  1.92e+09),
           ( 0.726,  4.91e+08),
           ( 0.729,  1.13e+08),
           ( 0.732,  1.62e+09),
           ( 0.736, -2.55e+08),
           ( 0.739,  7.24e+08),
           ( 0.742, -5.94e+08),
           ( 0.746,  2.49e+08),
           ( 0.749, -1.41e+09),
           ( 0.753,  3.24e+08),
           ( 0.756,  4.38e+08),
           ( 0.759, -6.54e+08),
           ( 0.763,  6.01e+08),
           ( 0.766,  1.59e+09),
           ( 0.769,  1.13e+08),
           ( 0.773,  1.89e+09),
           ( 0.776, -1.65e+09),
           ( 0.780,  1.04e+07),
           ( 0.783,  3.62e+08),
           ( 0.786,  9.12e+08),
           ( 0.790,  6.47e+08),
           ( 0.793,  5.95e+08),
           ( 0.796, -3.83e+08),
           ( 0.800,  3.68e+08),
           ( 0.803, -4.64e+08),
           ( 0.807, -1.60e+09),
           ( 0.810,  5.78e+08),
           ( 0.813,  1.27e+09),
           ( 0.817,  9.12e+08),
           ( 0.820,  1.33e+09),
           ( 0.823,  1.01e+09),
           ( 0.827, -2.45e+08),
           ( 0.830, -1.01e+09),
           ( 0.834,  1.43e+08),
           ( 0.837, -2.97e+08),
           ( 0.840, -6.37e+08),
           ( 0.844,  7.96e+08),
           ( 0.847, -1.59e+09),
           ( 0.851,  8.21e+08),
           ( 0.854,  4.68e+08),
           ( 0.857, -8.73e+08),
           ( 0.861, -7.27e+07),
           ( 0.864,  4.32e+07),
           ( 0.867,  4.34e+08),
           ( 0.871,  1.60e+09),
           ( 0.874,  4.37e+09),
           ( 0.877,  2.65e+09),
           ( 0.881,  2.73e+08),
