Bolide Detection Notification: 2020-021

At 20:07:43 UT on 21 Jan 2020, sensors aboard U. S. Government satellites recorded
the flash signature of a large meteoroid entry into the atmosphere. Location of the
flash was Lat 33.1N, Lon 34.3E.

Based upon the visible-light intensity-time signature, peak brightness of the flash
was determined to be approximately 1.04e+10 watts/steradian, and total radiated flash
energy 2.86e+10 joules (6000K blackbody model).

Columns: time, intensity (w/sr)
Intensity=[(-0.597, -1.27e+09),
           (-0.594,  1.10e+09),
           (-0.591,  2.51e+08),
           (-0.587,  8.90e+08),
           (-0.584,  1.00e+09),
           (-0.580, -3.15e+08),
           (-0.577,  1.70e+09),
           (-0.574,  1.29e+09),
           (-0.570,  6.44e+08),
           (-0.567,  8.33e+08),
           (-0.564,  1.06e+09),
           (-0.560,  5.72e+08),
           (-0.557,  1.58e+09),
           (-0.553,  1.56e+09),
           (-0.550,  9.19e+08),
           (-0.547,  1.17e+09),
           (-0.543,  1.53e+09),
           (-0.540,  1.40e+09),
           (-0.537,  3.59e+09),
           (-0.533,  1.89e+09),
           (-0.530,  8.04e+08),
           (-0.526,  1.06e+09),
           (-0.523,  1.72e+09),
           (-0.520,  1.10e+09),
           (-0.516,  1.39e+09),
           (-0.513,  1.10e+08),
           (-0.510,  1.71e+09),
           (-0.506,  1.36e+09),
           (-0.503,  1.75e+08),
           (-0.496,  1.48e+09),
           (-0.493,  1.36e+09),
           (-0.489,  1.36e+09),
           (-0.486,  2.43e+09),
           (-0.483,  6.70e+08),
           (-0.479,  5.18e+08),
           (-0.472,  8.40e+08),
           (-0.469,  6.24e+08),
           (-0.466, -4.48e+08),
           (-0.462,  1.54e+09),
           (-0.459,  1.57e+09),
           (-0.456,  4.51e+08),
           (-0.452, -1.33e+08),
           (-0.449,  9.61e+08),
           (-0.445,  9.33e+08),
           (-0.442,  2.32e+08),
           (-0.439,  1.02e+09),
           (-0.435,  7.69e+08),
           (-0.432,  2.61e+08),
           (-0.429,  1.14e+09),
           (-0.425,  6.51e+08),
           (-0.422,  8.93e+08),
           (-0.418,  2.19e+09),
           (-0.415,  9.45e+08),
           (-0.412,  1.09e+09),
           (-0.408,  9.81e+08),
           (-0.405,  1.76e+09),
           (-0.398,  3.05e+08),
           (-0.395, -1.60e+07),
           (-0.391,  1.84e+09),
           (-0.388,  1.28e+09),
           (-0.385,  8.61e+08),
           (-0.381, -2.87e+08),
           (-0.378, -4.16e+07),
           (-0.375, -8.72e+07),
           (-0.371,  1.98e+07),
           (-0.368,  6.47e+08),
           (-0.364,  7.54e+08),
           (-0.361,  1.17e+09),
           (-0.358, -6.70e+08),
           (-0.354, -1.68e+07),
           (-0.351,  3.75e+08),
           (-0.348,  9.00e+08),
           (-0.344, -5.06e+08),
           (-0.341, -9.23e+08),
           (-0.337, -9.82e+07),
           (-0.334, -9.90e+08),
           (-0.327,  1.63e+09),
           (-0.324,  6.60e+08),
           (-0.321,  2.43e+08),
           (-0.317,  1.55e+08),
           (-0.314,  3.42e+08),
           (-0.310,  1.74e+09),
           (-0.307,  1.29e+09),
           (-0.304,  4.87e+08),
           (-0.300,  1.11e+09),
           (-0.297,  1.48e+08),
           (-0.294, -7.90e+07),
           (-0.290,  5.11e+08),
           (-0.287,  6.45e+08),
           (-0.280,  1.12e+09),
           (-0.277,  2.44e+08),
           (-0.273, -4.17e+08),
           (-0.270,  3.93e+08),
           (-0.267, -4.07e+08),
           (-0.263,  6.80e+08),
           (-0.260, -7.44e+08),
           (-0.256,  3.89e+08),
           (-0.253,  4.88e+08),
           (-0.250,  1.31e+09),
           (-0.246,  2.68e+08),
           (-0.243,  2.28e+09),
           (-0.240,  1.72e+09),
           (-0.236,  8.19e+08),
           (-0.233,  1.01e+09),
           (-0.226, -2.46e+08),
           (-0.223,  6.30e+08),
           (-0.219, -2.44e+08),
           (-0.216,  1.50e+09),
           (-0.213,  1.17e+09),
           (-0.209,  3.59e+07),
           (-0.206, -5.43e+08),
           (-0.202, -6.15e+08),
           (-0.199,  1.38e+09),
           (-0.196,  1.49e+09),
           (-0.192,  7.19e+08),
           (-0.189,  4.54e+08),
           (-0.186,  1.51e+07),
           (-0.182,  8.39e+08),
           (-0.179,  5.84e+08),
           (-0.175,  1.15e+09),
           (-0.172,  1.26e+08),
           (-0.169, -6.41e+08),
           (-0.162,  2.09e+09),
           (-0.159,  1.38e+09),
           (-0.155,  3.46e+09),
           (-0.152,  9.87e+08),
           (-0.148,  9.76e+08),
           (-0.145,  1.57e+09),
           (-0.142,  1.67e+09),
           (-0.138,  1.90e+09),
           (-0.135,  8.35e+08),
           (-0.132,  9.25e+08),
           (-0.128,  1.67e+09),
           (-0.125,  1.77e+09),
           (-0.121,  1.97e+09),
           (-0.118,  1.91e+09),
           (-0.115,  1.40e+09),
           (-0.111,  5.36e+08),
           (-0.108,  1.31e+09),
           (-0.098,  2.56e+09),
           (-0.095,  2.15e+09),
           (-0.091,  1.21e+09),
           (-0.088,  1.21e+09),
           (-0.084,  1.47e+08),
           (-0.081,  1.89e+09),
           (-0.078,  1.36e+09),
           (-0.074,  2.48e+09),
           (-0.071,  1.71e+09),
           (-0.067,  1.24e+09),
           (-0.064,  2.68e+09),
           (-0.061,  1.36e+09),
           (-0.057,  2.83e+09),
           (-0.054,  2.10e+09),
           (-0.051,  8.74e+08),
           (-0.047,  1.49e+09),
           (-0.044,  1.40e+09),
           (-0.040,  2.61e+09),
           (-0.034,  1.52e+09),
           (-0.030,  1.69e+09),
           (-0.024,  2.99e+09),
           (-0.020,  3.47e+09),
           (-0.017,  2.69e+09),
           (-0.013,  4.59e+09),
           (-0.010,  4.03e+09),
           (-0.007,  3.70e+09),
           (-0.003,  4.66e+09),
           ( 0.000,  6.32e+09),
           ( 0.003,  6.27e+09),
           ( 0.007,  9.09e+09),
           ( 0.010,  1.04e+10),
           ( 0.014,  1.03e+10),
           ( 0.017,  9.94e+09),
           ( 0.020,  8.31e+09),
           ( 0.024,  8.49e+09),
           ( 0.030,  6.33e+09),
           ( 0.034,  4.09e+09),
           ( 0.037,  4.34e+09),
           ( 0.040,  4.00e+09),
           ( 0.044,  4.63e+09),
           ( 0.047,  3.56e+09),
           ( 0.051,  3.51e+09),
           ( 0.054,  2.39e+09),
           ( 0.057,  3.66e+09),
           ( 0.061,  2.54e+09),
           ( 0.064,  1.91e+09),
           ( 0.068,  3.59e+09),
           ( 0.071,  2.04e+09),
           ( 0.074,  2.96e+09),
           ( 0.078,  1.88e+09),
           ( 0.081,  3.02e+09),
