Bolide Detection Notification: 2007-280

At 13:31:01 UT on 07 Oct 2007, sensors aboard U. S. Government satellites recorded
the flash signature of a large meteoroid entry into the atmosphere. Location of the
flash  was Lat 35.2S, Lon 125.6E.

Based upon the visible-light intensity-time signature, peak brightness of the flash
was  determined to be approximately 9.8E9 watts/steradian, and total radiated flash
energy  5.8E10 joules (6000K blackbody model).

Columns: time, intensity (w/sr)
Intensity=[(-0.800, -6.19e+08),
           (-0.796, -9.63e+08),
           (-0.793, -2.19e+08),
           (-0.790,  5.60e+08),
           (-0.786, -1.72e+09),
           (-0.783, -1.35e+09),
           (-0.780, -1.43e+09),
           (-0.776, -1.81e+09),
           (-0.773, -1.39e+09),
           (-0.770, -2.90e+09),
           (-0.766, -2.36e+09),
           (-0.763, -2.27e+09),
           (-0.759, -3.03e+09),
           (-0.756, -2.33e+09),
           (-0.753, -1.95e+09),
           (-0.749, -2.72e+09),
           (-0.746, -3.89e+09),
           (-0.742, -3.71e+09),
           (-0.739, -4.72e+09),
           (-0.736, -4.16e+09),
           (-0.732, -2.12e+09),
           (-0.729, -2.11e+09),
           (-0.726, -1.26e+09),
           (-0.722, -1.83e+09),
           (-0.719, -3.23e+09),
           (-0.716, -3.91e+09),
           (-0.712, -3.28e+09),
           (-0.709, -2.04e+09),
           (-0.705, -1.69e+09),
           (-0.702, -9.11e+08),
           (-0.699, -1.67e+09),
           (-0.695, -2.40e+09),
           (-0.692, -4.60e+08),
           (-0.688, -2.42e+08),
           (-0.685, -1.63e+09),
           (-0.682, -2.62e+09),
           (-0.678, -1.97e+09),
           (-0.675,  8.85e+07),
           (-0.672,  2.69e+08),
           (-0.668, -1.95e+09),
           (-0.665,  5.64e+07),
           (-0.662,  3.20e+09),
           (-0.658,  3.38e+09),
           (-0.655,  3.69e+09),
           (-0.651,  2.16e+09),
           (-0.648,  3.09e+08),
           (-0.645,  1.57e+09),
           (-0.641,  2.66e+09),
           (-0.638,  2.70e+09),
           (-0.634,  3.74e+08),
           (-0.631,  1.92e+09),
           (-0.628,  1.40e+09),
           (-0.624,  1.08e+09),
           (-0.621,  2.05e+09),
           (-0.618,  1.42e+09),
           (-0.614, -2.55e+08),
           (-0.611, -9.11e+08),
           (-0.608, -1.83e+09),
           (-0.604, -1.64e+09),
           (-0.601, -9.65e+08),
           (-0.597, -7.80e+08),
           (-0.594,  4.78e+08),
           (-0.591,  1.14e+09),
           (-0.587,  2.55e+08),
           (-0.584,  7.75e+08),
           (-0.580, -6.78e+08),
           (-0.577,  1.82e+06),
           (-0.574,  1.42e+09),
           (-0.570,  1.19e+09),
           (-0.567,  1.62e+09),
           (-0.564,  2.13e+09),
           (-0.560,  1.11e+09),
           (-0.557, -1.48e+09),
           (-0.554,  1.22e+09),
           (-0.550,  1.45e+09),
           (-0.547, -7.15e+08),
           (-0.543, -1.71e+09),
           (-0.540, -2.27e+09),
           (-0.537, -2.17e+09),
           (-0.533, -1.95e+09),
           (-0.530, -6.25e+08),
           (-0.526,  1.00e+09),
           (-0.523,  1.77e+09),
           (-0.520,  1.26e+09),
           (-0.516,  1.31e+09),
           (-0.513,  1.92e+09),
           (-0.510,  2.30e+09),
           (-0.506,  2.82e+09),
           (-0.503,  4.13e+09),
           (-0.500,  2.66e+09),
           (-0.496,  2.98e+09),
           (-0.493,  2.30e+09),
           (-0.489,  1.51e+09),
           (-0.486,  1.78e+09),
           (-0.483,  2.63e+09),
           (-0.479,  3.26e+08),
           (-0.476,  9.59e+08),
           (-0.472,  2.90e+09),
           (-0.469,  1.59e+09),
           (-0.466,  9.77e+08),
           (-0.462,  4.03e+09),
           (-0.459,  5.44e+09),
           (-0.456,  3.82e+09),
           (-0.452,  4.38e+09),
           (-0.449,  3.80e+09),
           (-0.446,  3.78e+09),
           (-0.442,  4.47e+09),
           (-0.439,  4.03e+09),
           (-0.435,  3.55e+09),
           (-0.432,  3.40e+09),
           (-0.429,  2.66e+09),
           (-0.425,  1.15e+09),
           (-0.422,  3.29e+09),
