Bolide Detection Notification: 2008-347

At 11:36:36 UT on 12 Dec 2008, sensors aboard U. S. Government satellites recorded
the flash signature of a large meteoroid entry into the atmosphere. Location of the
flash  was Lat 7.0S, Lon 9.7W.

Based upon the visible-light intensity-time signature, peak brightness of the flash
was  determined to be approximately 5.6E10 watts/steradian, and total radiated flash
energy  2.16E11 joules (6000K blackbody model).

Columns: time, intensity (w/sr)
Intensity=[(-0.398, -1.59e+09),
           (-0.395,  1.46e+09),
           (-0.392,  3.73e+09),
           (-0.388,  2.45e+09),
           (-0.385, -8.85e+07),
           (-0.381, -9.94e+08),
           (-0.378,  1.49e+08),
           (-0.375, -1.30e+08),
           (-0.371, -4.91e+08),
           (-0.368,  7.47e+08),
           (-0.364, -3.30e+08),
           (-0.361, -8.47e+08),
           (-0.358,  7.59e+07),
           (-0.354,  1.43e+09),
           (-0.351,  1.74e+09),
           (-0.348,  3.11e+09),
           (-0.344,  3.20e+09),
           (-0.341,  4.58e+09),
           (-0.338,  3.23e+09),
           (-0.334,  4.38e+09),
           (-0.331,  2.84e+09),
           (-0.327,  1.16e+09),
           (-0.324,  2.11e+09),
           (-0.321,  5.09e+08),
           (-0.317,  8.38e+08),
           (-0.314, -6.40e+07),
           (-0.310, -1.68e+09),
           (-0.307, -1.95e+09),
           (-0.304, -1.62e+09),
           (-0.300, -1.12e+09),
           (-0.297, -1.02e+08),
           (-0.294,  2.89e+08),
           (-0.290, -1.11e+09),
           (-0.287, -2.58e+09),
           (-0.284, -3.25e+09),
           (-0.280, -3.66e+09),
           (-0.277, -3.66e+09),
           (-0.273, -4.01e+09),
           (-0.270, -3.49e+09),
           (-0.267, -4.43e+09),
           (-0.263, -2.97e+09),
           (-0.260, -1.88e+09),
           (-0.256, -3.03e+09),
           (-0.253, -2.48e+09),
           (-0.250, -2.46e+09),
           (-0.246, -1.27e+09),
           (-0.243, -3.14e+09),
           (-0.240, -5.20e+09),
           (-0.236, -2.13e+09),
           (-0.233, -4.17e+08),
           (-0.230, -7.67e+08),
           (-0.226, -5.00e+07),
           (-0.223, -9.87e+08),
           (-0.219, -6.27e+08),
           (-0.216, -2.07e+09),
           (-0.213, -2.61e+09),
           (-0.209, -3.68e+08),
           (-0.206, -2.04e+09),
           (-0.202, -2.58e+09),
           (-0.199, -7.95e+08),
           (-0.196, -3.23e+08),
           (-0.192,  4.44e+07),
           (-0.189, -3.02e+08),
           (-0.186, -1.15e+09),
           (-0.182, -1.12e+09),
           (-0.179, -8.16e+08),
           (-0.176,  7.37e+08),
           (-0.172,  1.18e+09),
           (-0.169,  6.98e+08),
           (-0.165,  3.14e+08),
           (-0.162,  9.33e+07),
           (-0.159,  1.98e+08),
           (-0.155, -8.40e+08),
           (-0.152, -3.72e+08),
           (-0.148, -8.16e+08),
           (-0.145, -2.85e+09),
           (-0.142, -2.28e+09),
           (-0.138,  1.98e+08),
           (-0.135, -9.55e+07),
           (-0.132, -2.33e+09),
           (-0.128, -3.02e+09),
           (-0.125, -1.96e+09),
           (-0.122, -2.14e+09),
           (-0.118, -1.14e+09),
           (-0.115, -4.45e+09),
           (-0.111, -2.78e+09),
           (-0.108, -1.24e+09),
           (-0.105, -2.14e+09),
           (-0.101, -1.64e+09),
           (-0.098, -2.91e+09),
           (-0.094, -4.00e+09),
           (-0.091, -6.60e+09),
           (-0.088, -6.31e+09),
           (-0.084, -6.08e+09),
           (-0.081, -2.32e+09),
           (-0.078, -1.62e+09),
           (-0.074, -8.96e+08),
           (-0.071, -6.79e+08),
           (-0.068, -9.52e+08),
           (-0.064, -1.22e+09),
           (-0.061, -6.90e+08),
           (-0.057, -7.25e+08),
           (-0.054, -1.39e+09),
           (-0.051,  2.75e+08),
           (-0.047, -3.05e+08),
           (-0.044,  6.00e+08),
           (-0.040,  1.61e+09),
           (-0.037,  1.26e+09),
           (-0.034,  4.64e+08),
           (-0.030,  9.15e+08),
           (-0.027,  9.42e+06),
           (-0.024,  8.28e+08),
           (-0.020,  3.54e+09),
           (-0.017,  3.12e+09),
           (-0.014,  3.08e+09),
           (-0.010,  3.86e+09),
           (-0.007,  5.31e+09),
           (-0.003,  5.14e+09),
           (-0.000,  6.58e+09),
           ( 0.003,  9.01e+09),
           ( 0.007,  9.45e+09),
           ( 0.010,  1.09e+10),
           ( 0.014,  1.09e+10),
           ( 0.017,  1.19e+10),
           ( 0.020,  1.46e+10),
           ( 0.024,  1.76e+10),
           ( 0.027,  2.05e+10),
           ( 0.030,  2.42e+10),
           ( 0.034,  2.92e+10),
           ( 0.037,  3.09e+10),
           ( 0.040,  3.28e+10),
           ( 0.044,  3.61e+10),
           ( 0.047,  3.94e+10),
           ( 0.051,  4.12e+10),
           ( 0.054,  4.43e+10),
           ( 0.057,  4.65e+10),
           ( 0.061,  4.76e+10),
           ( 0.064,  5.01e+10),
           ( 0.068,  4.77e+10),
           ( 0.071,  4.73e+10),
           ( 0.074,  4.73e+10),
           ( 0.078,  4.99e+10),
           ( 0.081,  5.19e+10),
           ( 0.084,  5.33e+10),
           ( 0.088,  5.45e+10),
           ( 0.091,  5.48e+10),
           ( 0.094,  5.67e+10),
           ( 0.098,  5.90e+10),
           ( 0.101,  6.28e+10),
           ( 0.105,  6.39e+10),
           ( 0.108,  6.54e+10),
           ( 0.111,  6.97e+10),
           ( 0.115,  7.33e+10),
           ( 0.118,  7.29e+10),
           ( 0.122,  7.56e+10),
           ( 0.125,  7.63e+10),
           ( 0.128,  7.86e+10),
           ( 0.132,  8.00e+10),
           ( 0.135,  8.53e+10),
           ( 0.138,  8.92e+10),
           ( 0.142,  9.17e+10),
           ( 0.145,  9.36e+10),
           ( 0.148,  9.81e+10),
           ( 0.152,  1.03e+11),
           ( 0.155,  1.06e+11),
           ( 0.159,  1.05e+11),
           ( 0.162,  1.04e+11),
           ( 0.165,  1.03e+11),
           ( 0.169,  1.05e+11),
           ( 0.172,  1.06e+11),
           ( 0.176,  1.07e+11),
           ( 0.179,  1.11e+11),
           ( 0.182,  1.12e+11),
           ( 0.186,  1.16e+11),
           ( 0.189,  1.22e+11),
           ( 0.192,  1.29e+11),
           ( 0.196,  1.36e+11),
           ( 0.199,  1.44e+11),
           ( 0.202,  1.52e+11),
           ( 0.206,  1.58e+11),
           ( 0.209,  1.66e+11),
           ( 0.213,  1.74e+11),
           ( 0.216,  1.84e+11),
