Bolide Detection Notification: 2017-248

At 05:11:27 UT on 05 Sep 2017, sensors aboard U. S. Government satellites recorded
the flash signature of a large meteoroid entry into the atmosphere. Location of the
flash was Lat 49.3N, Lon 116.9W.

Based upon the visible-light intensity-time signature, peak brightness of the flash
was determined to be approximately 9.71e+09 watts/steradian, and total radiated flash
energy 4.09e+10 joules (6000K blackbody model).

Columns: time, intensity (w/sr)
Intensity=[(-0.597,  7.04e+08),
           (-0.594,  1.82e+08),
           (-0.591,  1.21e+09),
           (-0.587,  1.31e+08),
           (-0.584,  2.60e+08),
           (-0.581,  2.73e+09),
           (-0.577,  2.32e+09),
           (-0.574,  1.65e+08),
           (-0.570,  1.44e+08),
           (-0.567,  1.14e+09),
           (-0.564,  1.10e+09),
           (-0.560,  7.91e+07),
           (-0.557,  1.28e+09),
           (-0.554, -1.28e+09),
           (-0.550,  1.30e+09),
           (-0.547,  1.75e+09),
           (-0.543,  1.64e+08),
           (-0.540, -3.64e+08),
           (-0.537, -3.23e+08),
           (-0.533, -3.34e+08),
           (-0.530, -6.62e+08),
           (-0.527,  5.27e+08),
           (-0.523,  3.86e+07),
           (-0.520, -3.45e+08),
           (-0.516,  6.13e+08),
           (-0.513, -1.44e+09),
           (-0.510, -1.94e+07),
           (-0.506,  1.11e+09),
           (-0.503,  1.10e+09),
           (-0.500, -1.21e+09),
           (-0.493,  1.39e+09),
           (-0.489, -1.71e+09),
           (-0.486, -4.32e+08),
           (-0.483, -6.25e+08),
           (-0.479,  7.88e+08),
           (-0.476,  2.62e+08),
           (-0.473,  9.55e+08),
           (-0.469,  2.19e+09),
           (-0.466,  1.27e+09),
           (-0.462,  6.53e+08),
           (-0.459,  2.15e+09),
           (-0.456,  9.38e+08),
           (-0.452,  2.48e+09),
           (-0.449,  4.79e+08),
           (-0.446,  3.33e+07),
           (-0.442,  3.68e+08),
           (-0.439,  1.51e+09),
           (-0.435,  5.10e+08),
           (-0.432,  1.24e+09),
           (-0.429,  9.43e+08),
           (-0.425,  3.76e+08),
           (-0.422,  8.45e+07),
           (-0.419,  6.80e+08),
           (-0.415, -2.86e+08),
           (-0.412,  1.42e+08),
           (-0.408,  6.85e+08),
           (-0.405, -7.91e+08),
           (-0.402, -6.23e+07),
           (-0.398, -1.11e+08),
           (-0.395,  5.60e+08),
           (-0.392,  6.55e+08),
           (-0.388,  1.45e+09),
           (-0.385, -1.73e+09),
           (-0.378,  1.56e+09),
           (-0.375,  1.91e+08),
           (-0.371, -4.03e+08),
           (-0.365,  2.24e+08),
           (-0.361,  4.15e+08),
           (-0.358, -1.70e+09),
           (-0.354,  2.97e+08),
           (-0.351,  1.34e+09),
           (-0.348,  2.04e+08),
           (-0.344, -6.73e+08),
           (-0.341, -1.22e+09),
           (-0.338,  1.70e+09),
           (-0.334,  8.97e+08),
           (-0.331, -1.06e+09),
           (-0.327, -5.54e+07),
           (-0.324,  1.39e+09),
           (-0.321,  1.23e+09),
           (-0.317,  1.74e+09),
           (-0.314,  2.15e+09),
           (-0.311,  5.13e+08),
           (-0.307,  1.13e+09),
           (-0.304,  2.34e+09),
           (-0.300, -4.31e+08),
           (-0.297, -9.09e+07),
           (-0.294,  2.05e+07),
           (-0.290, -9.70e+07),
           (-0.287,  2.28e+08),
           (-0.284, -1.45e+09),
           (-0.280, -1.11e+09),
           (-0.277, -1.73e+09),
           (-0.273,  9.65e+08),
           (-0.270,  2.42e+07),
           (-0.267,  1.40e+09),
           (-0.263, -1.30e+08),
           (-0.257, -1.06e+09),
           (-0.253,  1.85e+08),
           (-0.250, -6.05e+08),
           (-0.246, -2.73e+07),
           (-0.243,  9.98e+08),
           (-0.240, -1.34e+07),
           (-0.233,  1.73e+09),
