Bolide Detection Notification: 2010-261

At 05:04:41 UT on 18 Sep 2010, sensors aboard U. S. Government satellites recorded
the flash signature of a large meteoroid entry into the atmosphere. Location of the
flash was Lat 7.4N, Lon 36.7E.

Based upon the visible-light intensity-time signature, peak brightness of the flash
was determined to be approximately 1.94e+10 watts/steradian, and total radiated flash
energy 6.60e+10 joules (6000K blackbody model).

Columns: time, intensity (w/sr)
Intensity=[(-0.398, -4.83e+08),
           (-0.395, -3.17e+07),
           (-0.391,  2.37e+08),
           (-0.388,  9.40e+08),
           (-0.385, -6.79e+08),
           (-0.381,  1.01e+09),
           (-0.378, -2.66e+08),
           (-0.375,  4.25e+08),
           (-0.371,  4.09e+08),
           (-0.368,  1.08e+09),
           (-0.364,  1.25e+09),
           (-0.361, -6.02e+08),
           (-0.358, -4.46e+08),
           (-0.354,  7.21e+08),
           (-0.351,  5.24e+08),
           (-0.348, -5.85e+08),
           (-0.344, -1.96e+08),
           (-0.341, -6.06e+08),
           (-0.337,  5.08e+08),
           (-0.334, -1.09e+09),
           (-0.331, -4.32e+08),
           (-0.327,  5.87e+06),
           (-0.324,  3.13e+07),
           (-0.321, -1.53e+08),
           (-0.317, -5.26e+07),
           (-0.314,  5.10e+08),
           (-0.310,  7.99e+08),
           (-0.307,  3.79e+08),
           (-0.304, -6.86e+08),
           (-0.300, -1.45e+09),
           (-0.297,  8.08e+08),
           (-0.294, -3.42e+08),
           (-0.290, -4.04e+08),
           (-0.287,  2.75e+08),
           (-0.283, -8.16e+08),
           (-0.280, -7.09e+08),
           (-0.277,  1.12e+09),
           (-0.273, -4.30e+08),
           (-0.270,  7.29e+08),
           (-0.267,  1.25e+09),
           (-0.263,  7.13e+07),
           (-0.260, -1.93e+08),
           (-0.256,  2.65e+08),
           (-0.253, -8.49e+08),
           (-0.250,  3.87e+08),
           (-0.246, -4.99e+08),
           (-0.243,  9.76e+07),
           (-0.240,  1.23e+09),
           (-0.236,  4.40e+08),
           (-0.233, -1.53e+09),
           (-0.229,  4.77e+08),
           (-0.226,  1.29e+09),
           (-0.223, -1.67e+09),
           (-0.219, -5.11e+08),
           (-0.216, -3.45e+08),
           (-0.213,  6.60e+08),
           (-0.209,  1.46e+09),
           (-0.206, -1.59e+08),
           (-0.202, -7.64e+08),
           (-0.199,  2.13e+07),
           (-0.196, -4.81e+08),
           (-0.192,  7.84e+08),
           (-0.189, -1.39e+08),
           (-0.186, -6.97e+08),
           (-0.182,  4.03e+08),
           (-0.179, -1.29e+09),
           (-0.172,  4.80e+08),
           (-0.169, -2.16e+08),
           (-0.165, -4.86e+08),
           (-0.162, -3.83e+08),
           (-0.159,  3.07e+08),
           (-0.155, -1.14e+09),
