Bolide Detection Notification: 2018-198

At 15:17:37 UT on 17 Jul 2018, sensors aboard U. S. Government satellites recorded
the flash signature of a large meteoroid entry into the atmosphere. Location of the
flash was Lat 82.5N, Lon 136.7W.

Based upon the visible-light intensity-time signature, peak brightness of the flash
was determined to be approximately 4.93e+10 watts/steradian, and total radiated flash
energy 1.87e+11 joules (6000K blackbody model).

Columns: time, intensity (w/sr)
Intensity=[(-1.039,  1.07e+09),
           (-1.036, -8.09e+08),
           (-1.033,  1.50e+09),
           (-1.029,  2.18e+09),
           (-1.026,  1.22e+09),
           (-1.023,  2.28e+09),
           (-1.019,  4.33e+08),
           (-1.016, -2.82e+09),
           (-1.012,  2.14e+09),
           (-1.009,  1.18e+09),
           (-1.006,  1.75e+09),
           (-1.002, -3.06e+09),
           (-0.999, -7.96e+08),
           (-0.996, -1.93e+08),
           (-0.992,  3.11e+09),
           (-0.989, -3.00e+08),
           (-0.985,  7.10e+08),
           (-0.982, -1.11e+09),
           (-0.979, -1.93e+09),
           (-0.975,  1.72e+09),
           (-0.972, -1.85e+09),
           (-0.969, -2.59e+09),
           (-0.965, -2.22e+08),
           (-0.962,  4.79e+09),
           (-0.958, -2.64e+08),
           (-0.955, -1.54e+09),
           (-0.952,  5.44e+08),
           (-0.948, -1.98e+08),
           (-0.945, -3.62e+07),
           (-0.942,  8.68e+08),
           (-0.938, -5.84e+08),
           (-0.935, -2.73e+09),
           (-0.931, -9.15e+08),
           (-0.928,  2.24e+09),
           (-0.925,  1.13e+09),
           (-0.921, -1.92e+09),
           (-0.918, -1.06e+09),
           (-0.911,  3.25e+06),
           (-0.908, -5.61e+08),
           (-0.905,  1.37e+09),
           (-0.901, -3.78e+08),
           (-0.898, -4.36e+07),
           (-0.894, -6.13e+08),
           (-0.891, -1.02e+09),
           (-0.888,  4.49e+08),
           (-0.884, -1.65e+09),
           (-0.881,  6.96e+08),
           (-0.877, -4.47e+08),
           (-0.874, -2.08e+09),
           (-0.871, -1.01e+09),
           (-0.867, -8.93e+08),
           (-0.864, -1.37e+09),
           (-0.857,  2.23e+09),
           (-0.854, -3.37e+09),
           (-0.850, -1.29e+09),
           (-0.847, -1.73e+09),
           (-0.844, -2.84e+08),
           (-0.840, -3.92e+08),
           (-0.837, -6.84e+08),
           (-0.834,  4.82e+08),
           (-0.830,  2.21e+09),
           (-0.827, -2.00e+09),
           (-0.824, -1.59e+09),
           (-0.820, -7.59e+08),
           (-0.817, -2.11e+08),
           (-0.813, -6.71e+08),
           (-0.810, -1.52e+09),
           (-0.807, -1.59e+09),
           (-0.803, -4.66e+08),
           (-0.800, -1.32e+09),
           (-0.796,  1.68e+09),
           (-0.793, -2.10e+08),
           (-0.790,  1.17e+09),
           (-0.786, -1.50e+09),
           (-0.783, -5.11e+08),
           (-0.780, -8.93e+08),
           (-0.776, -2.88e+09),
           (-0.766,  5.16e+08),
           (-0.763, -1.38e+09),
           (-0.759, -2.12e+09),
           (-0.756, -8.69e+08),
           (-0.753,  1.00e+09),
           (-0.749, -6.33e+08),
           (-0.746,  2.14e+08),
           (-0.743, -1.01e+09),
           (-0.739, -9.00e+08),
           (-0.736, -1.09e+09),
           (-0.732, -4.60e+08),
           (-0.729, -1.43e+09),
           (-0.726,  1.64e+09),
           (-0.719, -2.48e+09),
           (-0.715, -2.81e+09),
           (-0.712,  1.44e+09),
           (-0.709, -7.52e+08),
           (-0.705, -4.09e+08),
           (-0.702,  1.61e+08),
           (-0.699,  2.59e+09),
           (-0.695,  2.90e+08),
           (-0.688, -2.82e+09),
           (-0.685, -7.04e+08),
           (-0.682,  3.69e+08),
           (-0.678, -1.57e+09),
           (-0.675, -9.42e+08),
           (-0.672,  2.83e+08),
           (-0.668, -4.90e+08),
           (-0.665, -1.50e+09),
           (-0.662,  1.15e+09),
           (-0.658,  1.52e+08),
           (-0.655, -5.69e+08),
           (-0.651,  1.21e+09),
           (-0.648,  1.36e+07),
           (-0.645, -4.11e+08),
           (-0.641, -1.15e+09),
           (-0.638,  4.52e+08),
           (-0.634, -2.93e+09),
           (-0.631, -2.43e+09),
           (-0.628, -2.47e+09),
           (-0.624,  4.23e+08),
           (-0.621, -3.06e+08),
           (-0.618, -2.38e+08),
           (-0.611, -2.52e+09),
           (-0.607,  1.63e+09),
           (-0.604, -5.63e+08),
           (-0.601,  5.17e+08),
           (-0.597,  1.80e+09),
           (-0.594,  1.08e+09),
           (-0.591, -2.28e+08),
           (-0.587, -1.99e+09),
           (-0.584, -4.77e+08),
